Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
104,107,58,61,55.055,760.525
104,107,105,108,6246.72,760.336
104,107,108,111,-2935.069,760.336
104,107,111,114,-196.849,760.336
104,107,114,117,-56.505,760.336
104,107,117,120,-25.174,760.336
104,107,120,51,-180.34,760.336
104,107,51,54,16.765,760.32
104,107,54,57,41.869,760.32
104,107,57,60,87.308,760.32
104,107,60,63,10.473,760.32
104,107,110,113,-341.183,760.366
104,107,113,116,-85.179,760.366
104,107,116,119,-35.514,760.366
104,107,119,50,-190.792,760.366
104,107,50,53,14.375,760.366
104,107,53,56,26.969,760.366
104,107,56,59,97.904,760.366
104,107,59,62,18.619,760.366
104,107,62,65,4.585,760.366
104,107,65,68,-1.768,760.366
104,107,61,64,6.883,760.383
104,107,64,67,0.432,760.383
104,107,67,70,-2.858,760.383
104,107,70,96,-7.315,760.383
104,107,96,63,8.251,760.383
104,107,63,66,2.465,760.383
104,107,66,69,-2.849,760.383
104,107,69,72,-1.968,760.383
104,107,72,94,-5.785,760.383
104,107,68,71,-2.108,760.34
104,107,71,95,-6.696,760.34
105,108,96,93,-0.01,865.165
105,108,93,90,-1.284,865.165
105,108,90,87,-4.423,865.165
105,108,87,84,-9.875,865.165
105,108,84,81,-60.189,865.165
105,108,81,78,-23.343,865.165
105,108,78,75,-10.252,865.165
105,108,75,97,-509.072,865.165
105,108,97,100,-177.563,865.165
105,108,100,103,-1301.649,865.165
105,108,95,92,-0.286,865.556
105,108,92,89,-2.273,865.556
105,108,89,86,-5.65,865.556
105,108,86,83,-24.097,865.556
105,108,83,80,-54.258,865.556
105,108,80,77,-16.347,865.556
105,108,77,74,-8.166,865.556
105,108,74,98,-546.049,865.556
105,108,98,101,-362.7,865.556
105,108,101,104,-53.71,10.42
105,108,94,91,-0.684,866.881
105,108,91,88,-3.249,866.881
105,108,88,85,-7.599,866.881
105,108,85,82,-46.493,866.881
105,108,82,79,-36.497,866.881
105,108,79,76,-12.499,866.881
105,108,76,73,-5.767,866.881
105,108,73,99,-599.754,866.881
105,108,99,102,-610.882,866.881
105,108,103,106,-3915.244,765.809
105,108,106,109,7550.146,765.809
105,108,109,112,-1492.116,765.809
105,108,112,115,-176.849,765.809
105,108,115,118,-50.001,765.809
105,108,118,49,-232.986,765.809
105,108,49,52,12.638,866.554
105,108,52,55,25.311,866.554
105,108,55,58,91.562,866.554
105,108,58,61,71.593,866.554
105,108,104,107,7066.381,860.429
105,108,107,110,-791.754,860.429
105,108,110,113,-600.693,860.429
105,108,113,116,-124.545,860.429
105,108,116,119,-48.843,860.429
105,108,119,50,-246.522,860.429
105,108,50,53,16.784,866.357
105,108,53,56,33.692,866.357
105,108,56,59,126.625,866.357
105,108,59,62,24.606,866.357
105,108,111,114,-316.352,866.414
105,108,114,117,-80.413,866.414
105,108,117,120,-34.646,866.414
105,108,120,51,-234.747,866.414
105,108,51,54,19.87,866.414
105,108,54,57,53.378,866.414
105,108,57,60,113.098,866.414
105,108,60,63,14.203,866.414
105,108,63,66,3.949,866.414
105,108,66,69,-3.179,866.414
105,108,61,64,9.624,866.655
105,108,64,67,1.218,866.655
105,108,67,70,-3.243,866.655
105,108,70,96,-9.137,866.655
105,108,96,62,5.978,866.655
105,108,62,65,6.71,866.655
105,108,65,68,-1.714,866.655
105,108,68,71,-2.448,866.655
105,108,71,95,-8.458,866.655
105,108,69,72,-2.35,866.724
105,108,72,94,-7.365,866.724
106,109,96,93,-0.129,694.516
106,109,93,90,-0.987,694.516
106,109,90,87,-2.93,694.516
106,109,87,84,-6.205,694.516
106,109,84,81,-37.074,694.516
106,109,81,78,-14.316,694.516
106,109,78,75,-6.222,694.516
106,109,75,97,-295.486,694.516
106,109,97,100,-92.757,694.516
106,109,100,103,-560.261,694.516
106,109,95,92,-0.344,695.247
106,109,92,89,-1.609,695.247
106,109,89,86,-3.65,695.247
106,109,86,83,-14.938,695.247
106,109,83,80,-33.406,695.247
106,109,80,77,-9.999,695.247
106,109,77,74,-4.942,695.247
106,109,74,98,-315.506,695.247
106,109,98,101,-183.342,695.247
106,109,101,104,-1483.464,695.247
106,109,94,91,-0.62,695.622
106,109,91,88,-2.2,695.622
106,109,88,85,-4.817,695.622
106,109,85,82,-28.677,695.622
106,109,82,79,-22.436,695.622
106,109,79,76,-7.607,695.622
106,109,76,73,-3.485,695.622
106,109,73,99,-343.336,695.622
106,109,99,102,-294.868,695.622
106,109,102,105,-52.161,6.784
106,109,104,107,-3782.226,696.862
106,109,107,110,6965.082,696.862
106,109,110,113,-948.217,696.862
106,109,113,116,-104.732,696.862
106,109,116,119,-35.74,696.862
106,109,119,50,-156.99,696.862
106,109,50,53,9.834,696.696
106,109,53,56,20.453,696.696
106,109,56,59,78.329,696.696
106,109,59,62,15.603,696.696
106,109,105,108,5597.418,567.709
106,109,108,111,-276.422,567.709
106,109,111,114,-276.901,567.709
106,109,114,117,-50.532,567.709
106,109,117,120,-24.733,696.958
106,109,120,51,-147.842,696.958
106,109,51,54,11.732,696.958
106,109,54,57,32.729,696.958
106,109,57,60,70.106,696.958
106,109,60,63,9.261,696.958
106,109,112,115,-182.791,696.851
106,109,115,118,-41.733,696.851
106,109,118,49,-167.273,696.851
106,109,49,52,7.453,696.851
106,109,52,55,15.139,696.851
106,109,55,58,56.486,696.851
106,109,58,61,44.562,696.851
106,109,61,64,6.477,696.851
106,109,64,67,1.154,696.851
106,109,67,70,-1.872,696.851
106,109,62,65,4.715,697.085
106,109,65,68,-0.776,697.085
106,109,68,71,-1.431,697.085
106,109,71,95,-5.836,697.085
106,109,95,63,5.348,697.085
106,109,63,66,2.989,697.085
106,109,66,69,-1.768,697.085
106,109,69,72,-1.44,697.085
106,109,72,94,-5.174,697.085
106,109,70,96,-6.193,697.092
107,110,96,93,-0.372,861.963
107,110,93,90,-1.148,861.963
107,110,90,87,-2.423,861.963
107,110,87,84,-4.335,861.963
107,110,84,81,-24.372,861.963
107,110,81,78,-9.309,861.963
107,110,78,75,-3.981,861.963
107,110,75,97,-181.671,861.963
107,110,97,100,-51.827,861.963
107,110,100,103,-276.046,861.963
107,110,95,92,-0.64,861.944
107,110,92,89,-1.59,861.944
107,110,89,86,-2.795,861.944
107,110,86,83,-9.98,861.944
107,110,83,80,-21.886,861.944
107,110,80,77,-6.466,861.944
107,110,77,74,-3.148,861.944
107,110,74,98,-192.977,861.944
107,110,98,101,-99.768,861.944
107,110,101,104,-641.346,861.944
107,110,94,91,-0.89,861.615
107,110,91,88,-1.965,861.615
107,110,88,85,-3.485,861.615
107,110,85,82,-18.878,861.615
107,110,82,79,-14.627,861.615
107,110,79,76,-4.866,861.615
107,110,76,73,-2.196,861.615
107,110,73,99,-208.302,861.615
107,110,99,102,-155.451,861.615
107,110,102,105,-1778.839,861.615
107,110,103,106,-53.058,6.031
107,110,106,109,60.021,6.031
107,110,109,112,-1.823,862.436
107,110,112,115,-351.135,862.436
107,110,115,118,-47.158,862.436
107,110,118,49,-123.368,862.436
107,110,49,52,4.487,862.436
107,110,52,55,9.312,862.436
107,110,55,58,36.446,862.436
107,110,58,61,29.458,862.436
107,110,105,108,-792.753,861.23
107,110,108,111,4122.174,861.23
107,110,111,114,-1009.703,861.23
107,110,114,117,-78.259,861.23
107,110,117,120,-25.399,861.23
107,110,120,51,-105.523,861.23
107,110,51,54,7.081,860.58
107,110,54,57,20.857,860.58
107,110,57,60,45.568,860.58
107,110,60,63,7.226,860.58
107,110,113,116,-160.475,860.352
107,110,116,119,-38.264,860.352
107,110,119,50,-113.252,860.352
107,110,50,53,5.915,860.352
107,110,53,56,12.789,860.352
107,110,56,59,50.685,860.352
107,110,59,62,11.028,860.352
107,110,62,65,4.677,860.352
107,110,65,68,0.534,860.352
107,110,68,71,-0.502,860.352
107,110,61,64,5.593,859.916
107,110,64,67,2.073,859.916
107,110,67,70,-0.525,859.916
107,110,70,96,-4.809,859.916
107,110,96,63,1.727,859.916
107,110,63,66,3.514,859.916
107,110,66,69,-0.315,859.916
107,110,69,72,-0.731,859.916
107,110,72,94,-4.401,859.916
107,110,71,95,-4.737,859.492
108,111,96,93,-0.84,1109.768
108,111,93,90,-1.612,1109.768
108,111,90,87,-2.194,1109.768
108,111,87,84,-2.71,1109.768
108,111,84,81,-12.334,1109.768
108,111,81,78,-4.57,1109.768
108,111,78,75,-1.841,1109.768
108,111,75,97,-83.077,1109.768
108,111,97,100,-20.076,1109.768
108,111,100,103,-91.108,1109.768
108,111,95,92,-1.174,1109.187
108,111,92,89,-1.879,1109.187
108,111,89,86,-2.181,1109.187
108,111,86,83,-5.387,1109.187
108,111,83,80,-11.002,1109.187
108,111,80,77,-3.107,1109.187
108,111,77,74,-1.46,1109.187
108,111,74,98,-87.338,1109.187
108,111,98,101,-37.207,1109.187
108,111,101,104,-185.113,1109.187
108,111,94,91,-1.431,1108.799
108,111,91,88,-2.016,1108.799
108,111,88,85,-2.388,1108.799
108,111,85,82,-9.703,1108.799
108,111,82,79,-7.291,1108.799
108,111,79,76,-2.299,1108.799
108,111,76,73,-1.05,1108.799
108,111,73,99,-93.433,1108.799
108,111,99,102,-55.668,1108.799
108,111,102,105,-425.982,1108.799
108,111,103,106,-832.31,765.506
108,111,106,109,-372.672,765.506
108,111,109,112,2256.917,765.506
108,111,112,115,-816.014,765.506
108,111,115,118,-50.217,765.506
108,111,118,49,-63.387,765.506
108,111,49,52,1.871,1108.318
108,111,52,55,4.031,1108.318
108,111,55,58,17.363,1108.318
108,111,58,61,15.253,1108.318
108,111,104,107,-3885.834,1007.144
108,111,107,110,4820.463,1007.144
108,111,110,113,-207.713,1007.144
108,111,113,116,-335.758,1007.144
108,111,116,119,-50.306,1007.144
108,111,119,50,-73.363,1007.144
108,111,50,53,2.474,1106.289
108,111,53,56,5.736,1106.289
108,111,56,59,24.552,1106.289
108,111,59,62,6.984,1106.289
108,111,114,117,-139.258,1106.858
108,111,117,120,-34.388,1106.858
108,111,120,51,-71.611,1106.858
108,111,51,54,2.98,1106.858
108,111,54,57,9.701,1106.858
108,111,57,60,22.396,1106.858
108,111,60,63,5.68,1106.858
108,111,63,66,4.664,1106.858
108,111,66,69,1.354,1106.858
108,111,69,72,0.003,1106.858
108,111,61,64,5.236,1100.332
108,111,64,67,3.44,1100.332
108,111,67,70,0.957,1100.332
108,111,70,96,-4.287,1100.332
108,111,96,62,-3.501,1100.332
108,111,62,65,5.193,1100.332
108,111,65,68,2.147,1100.332
108,111,68,71,0.48,1100.332
108,111,71,95,-4.48,1100.332
108,111,72,94,-4.649,1100.713
109,112,96,93,-1.203,1106.788
109,112,93,90,-2.063,1106.788
109,112,90,87,-2.366,1106.788
109,112,87,84,-2.338,1106.788
109,112,84,81,-8.913,1106.788
109,112,81,78,-3.215,1106.788
109,112,78,75,-1.237,1106.788
109,112,75,97,-57.276,1106.788
109,112,97,100,-12.21,1106.788
109,112,100,103,-50.699,1106.788
109,112,95,92,-1.623,1107.26
109,112,92,89,-2.267,1107.26
109,112,89,86,-2.178,1107.26
109,112,86,83,-4.157,1107.26
109,112,83,80,-7.898,1107.26
109,112,80,77,-2.156,1107.26
109,112,77,74,-0.976,1107.26
109,112,74,98,-60.039,1107.26
109,112,98,101,-22.266,1107.26
109,112,101,104,-95.365,1107.26
109,112,94,91,-1.914,1107.794
109,112,91,88,-2.315,1107.794
109,112,88,85,-2.203,1107.794
109,112,85,82,-7.124,1107.794
109,112,82,79,-5.18,1107.794
109,112,79,76,-1.574,1107.794
109,112,76,73,-0.716,1107.794
109,112,73,99,-63.782,1107.794
109,112,99,102,-32.555,1107.794
109,112,102,105,-199.32,1107.794
109,112,103,106,-473.309,1107.67
109,112,106,104,415.825,1107.67
109,112,104,107,-1123.265,1107.67
109,112,107,110,-2.007,1107.67
109,112,110,113,2461.601,1107.202
109,112,113,116,-1004.463,1107.202
109,112,116,119,-84.637,1107.202
109,112,119,50,-83.229,1107.202
109,112,50,53,1.456,1107.202
109,112,53,56,3.537,1107.202
109,112,105,108,-2134.321,1094.725
109,112,108,111,3225.605,1094.725
109,112,111,114,-433.165,1094.725
109,112,114,117,-256.424,1094.725
109,112,117,120,-49.909,1094.725
109,112,120,51,-70.45,1094.725
109,112,51,54,1.749,1106.241
109,112,54,57,6.222,1106.241
109,112,57,60,15.195,1106.241
109,112,60,63,5.658,1106.241
109,112,115,118,-117.161,1105.52
109,112,118,49,-99.698,1105.52
109,112,49,52,1.146,1105.52
109,112,52,55,2.398,1105.52
109,112,55,58,11.396,1105.52
109,112,58,61,10.934,1105.52
109,112,61,64,5.769,1105.52
109,112,64,67,4.874,1105.52
109,112,67,70,2.286,1105.52
109,112,70,96,-4.231,1105.52
109,112,56,59,16.374,1104.907
109,112,59,62,6.009,1104.907
109,112,62,65,6.257,1104.907
109,112,65,68,3.648,1104.907
109,112,68,71,1.335,1104.907
109,112,71,95,-4.844,1104.907
109,112,95,63,-4.579,1104.907
109,112,63,66,6.012,1104.907
109,112,66,69,2.82,1104.907
109,112,69,72,0.569,1104.907
109,112,72,94,-5.279,1104.04
110,113,96,93,-1.823,1253.586
110,113,93,90,-2.95,1253.586
110,113,90,87,-2.954,1253.586
110,113,87,84,-2.433,1253.586
110,113,84,81,-7.577,1253.586
110,113,81,78,-2.64,1253.586
110,113,78,75,-0.954,1253.586
110,113,75,97,-47.753,1253.586
110,113,97,100,-9.136,1253.586
110,113,100,103,-35.221,1253.586
110,113,95,92,-2.425,1253.847
110,113,92,89,-3.109,1253.847
110,113,89,86,-2.569,1253.847
110,113,86,83,-3.823,1253.847
110,113,83,80,-6.652,1253.847
110,113,80,77,-1.74,1253.847
110,113,77,74,-0.747,1253.847
110,113,74,98,-49.839,1253.847
110,113,98,101,-16.289,1253.847
110,113,101,104,-62.888,1253.847
110,113,94,91,-2.811,1253.862
110,113,91,88,-3.036,1253.862
110,113,88,85,-2.413,1253.862
110,113,85,82,-6.189,1253.862
110,113,82,79,-4.312,1253.862
110,113,79,76,-1.24,1253.862
110,113,76,73,-0.582,1253.862
110,113,73,99,-52.634,1253.862
110,113,99,102,-23.351,1253.862
110,113,102,105,-124.186,1253.862
110,113,103,106,-93.602,431.407
110,113,106,109,-587.739,431.407
110,113,109,112,960.715,431.407
110,113,112,115,-109.429,431.407
110,113,115,118,-92.231,431.407
110,113,118,49,-49.899,431.407
110,113,49,52,0.83,1255.229
110,113,52,55,1.564,1255.229
110,113,55,58,8.305,1255.229
110,113,58,61,8.94,1255.229
110,113,104,107,-303.564,675.865
110,113,107,105,265.136,675.865
110,113,105,108,-472.206,675.865
110,113,108,111,-140.612,675.865
110,113,111,114,1257.163,675.865
110,113,114,117,-439.831,675.865
110,113,117,120,-52.433,675.865
110,113,120,51,-49.96,675.865
110,113,51,54,1.106,1254.62
110,113,54,57,4.388,1254.62
110,113,116,119,-174.817,1253.672
110,113,119,50,-113.914,1253.672
110,113,50,53,0.938,1253.672
110,113,53,56,2.369,1253.672
110,113,56,59,12.166,1253.672
110,113,59,62,5.973,1253.672
110,113,62,65,8.217,1253.672
110,113,65,68,6.082,1253.672
110,113,68,71,2.715,1253.672
110,113,71,95,-6.164,1253.672
110,113,57,60,11.478,1252.951
110,113,60,63,6.378,1252.951
110,113,63,66,8.384,1252.951
110,113,66,69,5.203,1252.951
110,113,69,72,1.383,1252.951
110,113,72,94,-6.907,1252.951
110,113,94,61,-12.393,1252.951
110,113,61,64,7.065,1252.951
110,113,64,67,7.278,1252.951
110,113,67,70,4.355,1252.951
110,113,70,96,-5.147,1252.454
111,114,96,93,-2.491,1161.409
111,114,93,90,-3.818,1161.409
111,114,90,87,-3.383,1161.409
111,114,87,84,-2.338,1161.409
111,114,84,81,-5.844,1161.409
111,114,81,78,-1.943,1161.409
111,114,78,75,-0.652,1161.409
111,114,75,97,-37.96,1161.409
111,114,97,100,-6.396,1161.409
111,114,100,103,-23.439,1161.409
111,114,95,92,-3.351,1160.948
111,114,92,89,-3.876,1160.948
111,114,89,86,-2.788,1160.948
111,114,86,83,-3.257,1160.948
111,114,83,80,-5.081,1160.948
111,114,80,77,-1.256,1160.948
111,114,77,74,-0.537,1160.948
111,114,74,98,-39.346,1160.948
111,114,98,101,-11.316,1160.948
111,114,101,104,-40.072,1160.948
111,114,94,91,-3.755,1160.812
111,114,91,88,-3.631,1160.812
111,114,88,85,-2.461,1160.812
111,114,85,82,-4.907,1160.812
111,114,82,79,-3.266,1160.812
111,114,79,76,-0.89,1160.812
111,114,76,73,-0.391,1160.812
111,114,73,99,-41.133,1160.812
111,114,99,102,-15.949,1160.812
111,114,102,105,-75.887,1160.812
111,114,103,106,-49.837,367.809
111,114,106,109,-179.435,367.809
111,114,109,112,-146.649,367.809
111,114,112,115,728.323,367.809
111,114,115,118,-262.345,367.809
111,114,118,49,-71.687,367.809
111,114,49,52,0.444,1160.797
111,114,52,55,0.746,1160.797
111,114,55,58,4.873,1160.797
111,114,58,61,6.237,1160.797
111,114,104,107,-92.311,356.22
111,114,107,110,-417.473,356.22
111,114,110,113,662.066,356.22
111,114,113,116,51.051,356.22
111,114,116,119,-127.894,356.22
111,114,119,50,-50.507,356.22
111,114,50,53,0.445,1161.294
111,114,53,56,1.186,1161.294
111,114,56,59,7.322,1161.294
111,114,59,62,5.235,1161.294
111,114,105,108,-423.319,1160.006
111,114,108,117,872.86,1160.006
111,114,117,120,-200.703,1160.006
111,114,120,51,-124.959,1160.006
111,114,51,54,0.502,1160.006
111,114,54,57,2.452,1160.006
111,114,57,60,7.149,1160.006
111,114,60,63,6.257,1160.006
111,114,63,66,10.114,1160.006
111,114,66,69,8.084,1160.006
111,114,61,64,7.478,1159.2
111,114,64,67,9.376,1159.2
111,114,67,70,7.023,1159.2
111,114,70,96,-5.82,1159.2
111,114,96,62,-16.003,1159.2
111,114,62,65,9.325,1159.2
111,114,65,68,8.736,1159.2
111,114,68,71,4.544,1159.2
111,114,71,95,-7.09,1159.2
111,114,69,72,2.579,1158.359
111,114,72,94,-8.463,1158.359
112,115,96,93,-3.608,1198.29
112,115,93,90,-5.23,1198.29
112,115,90,87,-4.127,1198.29
112,115,87,84,-2.484,1198.29
112,115,84,81,-5.049,1198.29
112,115,81,78,-1.593,1198.29
112,115,78,75,-0.502,1198.29
112,115,75,97,-34.809,1198.29
112,115,97,100,-5.413,1198.29
112,115,100,103,-18.651,1198.29
112,115,95,92,-4.763,1198.47
112,115,92,89,-5.09,1198.47
112,115,89,86,-3.24,1198.47
112,115,86,83,-3.085,1198.47
112,115,83,80,-4.328,1198.47
112,115,80,77,-1.005,1198.47
112,115,77,74,-0.404,1198.47
112,115,74,98,-36.288,1198.47
112,115,98,101,-9.31,1198.47
112,115,101,104,-30.977,1198.47
112,115,94,91,-5.24,1198.64
112,115,91,88,-4.578,1198.64
112,115,88,85,-2.696,1198.64
112,115,85,82,-4.348,1198.64
112,115,82,79,-2.738,1198.64
112,115,79,76,-0.687,1198.64
112,115,76,73,-0.315,1198.64
112,115,73,99,-37.799,1198.64
112,115,99,102,-12.988,1198.64
112,115,102,105,-56.921,1198.64
112,115,103,106,-49.971,526.95
112,115,106,109,-138.272,526.95
112,115,109,104,180.529,526.95
112,115,104,107,-91.056,526.95
112,115,107,110,-214.576,526.95
112,115,110,113,-133.748,526.95
112,115,113,116,1329.214,526.95
112,115,116,119,-732.852,526.95
112,115,119,50,-127.309,526.95
112,115,50,53,0.146,1199.973
112,115,105,108,-276.53,1198.743
112,115,108,111,-1274.719,1198.743
112,115,111,114,2366.813,1198.743
112,115,114,117,36.984,1198.743
112,115,117,120,-552.264,1198.743
112,115,120,51,-201.889,1198.743
112,115,51,54,0.14,1198.36
112,115,54,57,1.195,1198.36
112,115,57,60,4.267,1198.36
112,115,60,63,6.354,1198.36
112,115,118,49,-443.976,1197.796
112,115,49,52,0.277,1197.796
112,115,52,55,0.219,1197.796
112,115,55,58,2.665,1197.796
112,115,58,61,4.467,1197.796
112,115,61,64,8.1,1197.796
112,115,64,67,12.221,1197.796
112,115,67,70,11.176,1197.796
112,115,70,96,-6.849,1197.796
112,115,53,56,0.413,1197.262
112,115,56,59,4.184,1197.262
112,115,59,62,4.798,1197.262
112,115,62,65,10.727,1197.262
112,115,65,68,12.547,1197.262
112,115,68,71,7.461,1197.262
112,115,71,95,-8.895,1197.262
112,115,95,63,-19.36,1197.262
112,115,63,66,12.267,1197.262
112,115,66,69,12.43,1197.262
112,115,69,72,4.559,1196.683
112,115,72,94,-11.406,1196.683
113,116,96,93,-4.515,1235.787
113,116,93,90,-6.184,1235.787
113,116,90,87,-4.365,1235.787
113,116,87,84,-2.261,1235.787
113,116,84,81,-3.612,1235.787
113,116,81,78,-1.046,1235.787
113,116,78,75,-0.289,1235.787
113,116,75,97,-29.407,1235.787
113,116,97,100,-4.143,1235.787
113,116,100,103,-13.889,1235.787
113,116,95,92,-5.842,1235.667
113,116,92,89,-5.809,1235.667
113,116,89,86,-3.259,1235.667
113,116,86,83,-2.519,1235.667
113,116,83,80,-3.027,1235.667
113,116,80,77,-0.62,1235.667
113,116,77,74,-0.235,1235.667
113,116,74,98,-30.441,1235.667
113,116,98,101,-7.132,1235.667
113,116,101,104,-22.508,1235.667
113,116,94,91,-6.359,1235.698
113,116,91,88,-5.017,1235.698
113,116,88,85,-2.585,1235.698
113,116,85,82,-3.244,1235.698
113,116,82,79,-1.892,1235.698
113,116,79,76,-0.404,1235.698
113,116,76,73,-0.229,1235.698
113,116,73,99,-31.695,1235.698
113,116,99,102,-9.844,1235.698
113,116,102,105,-40.441,1235.698
113,116,103,106,-49.952,784.859
113,116,106,109,-118.07,784.859
113,116,109,112,-712.969,784.859
113,116,112,115,1980.716,784.859
113,116,115,118,-492.896,784.859
113,116,118,49,-581.596,784.859
113,116,49,52,0.038,1236.571
113,116,52,55,-0.21,1236.571
113,116,55,58,0.509,1236.571
113,116,58,61,2.296,1236.571
113,116,104,107,-49.952,444.966
113,116,107,110,-83.16,444.966
113,116,110,105,125.21,444.966
113,116,105,108,-64.535,444.966
113,116,108,111,-148.527,444.966
113,116,111,114,63.431,444.966
113,116,114,117,967.182,444.966
113,116,117,120,-679.973,444.966
113,116,120,51,-110.769,444.966
113,116,51,54,-0.153,1237.37
113,116,119,50,-497.66,1236.038
113,116,50,53,-0.095,1236.038
113,116,53,56,-0.238,1236.038
113,116,56,59,1.011,1236.038
113,116,59,62,3.653,1236.038
113,116,62,65,10.346,1236.038
113,116,65,68,15.162,1236.038
113,116,68,71,10.13,1236.038
113,116,71,95,-10.159,1236.038
113,116,54,57,0.022,1235.836
113,116,57,60,1.278,1235.836
113,116,60,63,5.396,1235.836
113,116,63,66,12.54,1235.836
113,116,66,69,15.946,1235.836
113,116,69,72,6.551,1235.836
113,116,72,94,-13.653,1235.836
113,116,94,61,-25.438,1235.836
113,116,61,64,7.348,1235.836
113,116,64,67,13.4,1235.836
113,116,67,70,14.695,1235.785
113,116,70,96,-7.297,1235.785
114,117,96,93,-5.67,1141.332
114,117,93,90,-7.217,1141.332
114,117,90,87,-4.416,1141.332
114,117,87,84,-1.889,1141.332
114,117,84,81,-1.936,1141.332
114,117,81,78,-0.429,1141.332
114,117,78,75,-0.045,1141.332
114,117,75,97,-23.643,1141.332
114,117,97,100,-2.969,1141.332
114,117,100,103,-9.544,1141.332
114,117,95,92,-7.216,1141.312
114,117,92,89,-6.476,1141.312
114,117,89,86,-3.097,1141.312
114,117,86,83,-1.781,1141.312
114,117,83,80,-1.526,1141.312
114,117,80,77,-0.219,1141.312
114,117,77,74,-0.08,1141.312
114,117,74,98,-24.374,1141.312
114,117,98,101,-5.065,1141.312
114,117,101,104,-15.053,1141.312
114,117,94,91,-7.627,1141.29
114,117,91,88,-5.316,1141.29
114,117,88,85,-2.28,1141.29
114,117,85,82,-1.908,1141.29
114,117,82,79,-0.897,1141.29
114,117,79,76,-0.121,1141.29
114,117,76,73,-0.115,1141.29
114,117,73,99,-25.209,1141.29
114,117,99,102,-6.906,1141.29
114,117,102,105,-26.307,1141.29
114,117,103,106,-49.694,1140.997
114,117,106,109,-101.426,1140.997
114,117,109,112,-266.724,1140.997
114,117,112,115,34.577,1140.997
114,117,115,118,3495.47,1140.997
114,117,118,49,-3084.152,1140.997
114,117,49,52,-0.086,1140.733
114,117,52,55,-0.661,1140.733
114,117,55,58,-1.873,1140.733
114,117,58,61,-0.359,1140.733
114,117,104,107,-49.996,673.208
114,117,107,110,-61.117,673.208
114,117,110,113,-437.025,673.208
114,117,113,116,1462.958,673.208
114,117,116,119,-243.578,673.208
114,117,119,50,-649.229,673.208
114,117,50,53,-0.35,1141.006
114,117,53,56,-0.976,1141.006
114,117,56,59,-2.502,1141.006
114,117,59,62,1.985,1141.006
114,117,105,108,-105.719,1140.119
114,117,108,111,-143.184,1140.119
114,117,111,120,848.979,1140.119
114,117,120,51,-548.72,1140.119
114,117,51,54,-0.474,1140.119
114,117,54,57,-1.215,1140.119
114,117,57,60,-2.124,1140.119
114,117,60,63,3.704,1140.119
114,117,63,66,11.701,1140.119
114,117,66,69,20.139,1140.119
114,117,61,64,5.685,1138.723
114,117,64,67,13.897,1138.723
114,117,67,70,19.172,1138.723
114,117,70,96,-6.892,1138.723
114,117,96,62,-30.63,1138.723
114,117,62,65,8.844,1138.723
114,117,65,68,17.84,1138.723
114,117,68,71,13.697,1138.723
114,117,71,95,-10.966,1138.723
114,117,69,72,9.459,1140.167
114,117,72,94,-15.886,1140.167
115,118,96,93,-6.424,1194.298
115,118,93,90,-7.805,1194.298
115,118,90,87,-4.394,1194.298
115,118,87,84,-1.622,1194.298
115,118,84,81,-0.979,1194.298
115,118,81,78,-0.095,1194.298
115,118,78,75,0.064,1194.298
115,118,75,97,-20.972,1194.298
115,118,97,100,-2.511,1194.298
115,118,100,103,-7.703,1194.298
115,118,95,92,-8.009,1194.522
115,118,92,89,-6.848,1194.522
115,118,89,86,-2.976,1194.522
115,118,86,83,-1.355,1194.522
115,118,83,80,-0.69,1194.522
115,118,80,77,0,1194.522
115,118,77,74,0.019,1194.522
115,118,74,98,-21.462,1194.522
115,118,98,101,-4.165,1194.522
115,118,101,104,-11.874,1194.522
115,118,94,91,-8.375,1193.358
115,118,91,88,-5.446,1193.358
115,118,88,85,-2.063,1193.358
115,118,85,82,-1.132,1193.358
115,118,82,79,-0.343,1193.358
115,118,79,76,0.041,1193.358
115,118,76,73,-0.057,1193.358
115,118,73,99,-22.496,1193.358
115,118,99,102,-5.625,1193.358
115,118,102,105,-20.489,1193.358
115,118,103,106,-38.064,1194.792
115,118,106,109,-71.597,1194.792
115,118,109,112,-126.65,1194.792
115,118,112,104,229.83,1194.792
115,118,104,107,-63.588,1194.792
115,118,107,110,-65.378,1194.792
115,118,110,113,-255.192,1194.792
115,118,113,116,-749.427,1194.792
115,118,116,119,3644.776,1194.792
115,118,119,50,-2480.637,1194.792
115,118,105,108,-50.114,767.995
115,118,108,111,-50.346,767.995
115,118,111,114,-547.139,767.995
115,118,114,117,2352.33,767.995
115,118,117,120,-1104.283,767.995
115,118,120,51,-573.06,767.995
115,118,51,54,-0.62,1195.21
115,118,54,57,-1.835,1195.21
115,118,57,60,-3.793,1195.21
115,118,60,63,2.71,1195.21
115,118,49,52,-0.172,1194.515
115,118,52,55,-0.881,1194.515
115,118,55,58,-3.011,1194.515
115,118,58,61,-1.711,1194.515
115,118,61,64,4.611,1194.515
115,118,64,67,13.93,1194.515
115,118,67,70,21.783,1194.515
115,118,70,96,-6.76,1194.515
115,118,96,50,-27.77,1194.515
115,118,50,53,-0.455,1194.515
115,118,53,56,-1.297,1194.217
115,118,56,59,-4.21,1194.217
115,118,59,62,1.033,1194.217
115,118,62,65,7.735,1194.217
115,118,65,68,19.202,1194.217
115,118,68,71,15.908,1194.217
115,118,71,95,-11.556,1194.217
