Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
50,53,10,13,-5.906,2515.154
50,53,13,16,-42.118,2515.154
50,53,16,19,-18.643,2515.154
50,53,19,22,-12.084,2515.154
50,53,22,25,-222.315,2515.154
50,53,25,28,152.121,2515.154
50,53,28,31,62.561,2515.154
50,53,2,5,2.143,2515.857
50,53,5,8,0.858,2515.857
50,53,8,11,-1.87,2515.857
50,53,11,14,-13.224,2515.857
50,53,14,17,-41.858,2515.857
50,53,17,20,-15.116,2515.857
50,53,20,23,-14.235,2515.857
50,53,23,26,-114.277,2515.857
50,53,26,29,71.655,2515.857
50,53,29,32,54.686,2515.857
50,53,3,6,1.869,2515.893
50,53,6,9,0.169,2515.893
50,53,9,12,-3.272,2515.893
50,53,12,15,-31.511,2515.893
50,53,15,18,-28.163,2515.893
50,53,18,21,-13.576,2515.893
50,53,21,24,-42.448,2515.893
50,53,24,27,-46.282,2515.893
50,53,27,30,62.217,2515.893
50,53,30,33,43.375,2515.893
50,53,31,34,37.342,2515.722
50,53,34,37,55.649,2515.722
50,53,37,40,3.31,2515.722
50,53,40,43,-2.382,2515.722
50,53,43,46,-4.022,2515.722
50,53,46,49,-486.135,144.382
50,53,49,52,584.588,144.382
50,53,52,55,88.163,144.382
50,53,55,58,-135.228,144.382
50,53,58,61,-40.993,144.382
50,53,32,35,44.687,2515.531
50,53,35,38,37.711,2515.531
50,53,38,41,0.382,2515.531
50,53,41,44,-3.05,2515.531
50,53,44,47,-4.302,2515.531
50,53,47,33,-61.192,2515.531
50,53,33,36,55.266,2515.531
50,53,36,39,13.732,2515.531
50,53,39,42,-1.097,2515.531
50,53,42,45,-3.789,2515.531
50,53,45,48,-3.815,2515.077
50,53,48,51,-992.889,516.403
50,53,51,54,3126.213,516.403
50,53,54,57,-1885.271,516.403
50,53,57,60,-182.052,516.403
50,53,60,63,-46.888,516.403
50,53,63,66,-54.425,2515.589
50,53,66,69,-18.819,2515.589
50,53,69,72,-11.843,2515.589
50,53,72,3,-10.276,2515.589
50,53,56,59,-980.639,2515.611
50,53,59,62,-516.25,2515.611
50,53,62,65,-77.159,2515.611
50,53,65,68,-27.259,2515.611
50,53,68,71,-11.873,2515.611
50,53,71,2,-14.044,2515.611
50,53,2,61,188.802,2515.611
50,53,61,64,-116.577,2515.611
50,53,64,67,-38.889,2515.611
50,53,67,70,-16.14,2515.611
50,53,70,1,-17.716,2516.708
51,54,1,4,2.048,2442.57
51,54,4,7,1.491,2442.57
51,54,7,10,-0.919,2442.57
51,54,10,13,-6.427,2442.57
51,54,13,16,-44.5,2442.57
51,54,16,19,-18.583,2442.57
51,54,19,22,-10.456,2442.57
51,54,22,25,-174.114,2442.57
51,54,25,28,109.602,2442.57
51,54,28,31,55.112,2442.57
51,54,2,5,2.21,2443.233
51,54,5,8,0.795,2443.233
51,54,8,11,-2.146,2443.233
51,54,11,14,-14.184,2443.233
51,54,14,17,-43.905,2443.233
51,54,17,20,-14.41,2443.233
51,54,20,23,-11.018,2443.233
51,54,23,26,-99.384,2443.233
51,54,26,29,57.617,2443.233
51,54,29,32,49.027,2443.233
51,54,3,6,1.898,2444.282
51,54,6,9,0.054,2444.282
51,54,9,12,-3.631,2444.282
51,54,12,15,-33.46,2444.282
51,54,15,18,-29.099,2444.282
51,54,18,21,-12.382,2444.282
51,54,21,24,-28.929,2444.282
51,54,24,27,-51.412,2444.282
51,54,27,30,54.157,2444.282
51,54,30,33,40.412,2444.282
51,54,31,34,36.111,2444.102
51,54,34,37,60.113,2444.102
51,54,37,40,3.85,2444.102
51,54,40,43,-2.379,2444.102
51,54,43,46,-4.277,2444.102
51,54,46,49,-233.057,108.189
51,54,49,52,104.513,108.189
51,54,52,55,329.97,108.189
51,54,55,58,-153.346,108.189
51,54,58,61,-38.789,108.189
51,54,32,35,45.863,2446.164
51,54,35,38,41.103,2446.164
51,54,38,41,0.693,2446.164
51,54,41,44,-3.193,2446.164
51,54,44,47,-4.579,2446.164
51,54,47,50,-420.001,174.815
51,54,50,53,1052.902,174.815
51,54,53,56,-490.433,174.815
51,54,56,59,-88.019,174.815
51,54,59,62,-44.239,174.815
51,54,33,36,59.061,2448.649
51,54,36,39,15.159,2448.649
51,54,39,42,-0.973,2448.649
51,54,42,45,-3.988,2448.649
51,54,45,48,-4.083,2448.649
51,54,48,57,1447.696,2445.299
51,54,57,60,-1076.287,2445.299
51,54,60,63,-268.861,2445.299
51,54,63,66,-61.241,2445.299
51,54,66,69,-20.582,2445.299
51,54,61,64,-134.391,2444.534
51,54,64,67,-43.252,2444.534
51,54,67,70,-17.576,2444.534
51,54,70,1,-18.964,2444.534
51,54,1,62,146.244,2444.534
51,54,62,65,-87.777,2444.534
51,54,65,68,-30.01,2444.534
51,54,68,71,-12.88,2444.534
51,54,71,2,-15.03,2444.534
51,54,69,72,-12.813,2443.797
51,54,72,3,-10.991,2443.797
52,55,1,4,3.03,2400.335
52,55,4,7,1.66,2400.335
52,55,7,10,-3.383,2400.335
52,55,10,13,-13.993,2400.335
52,55,13,16,-87.699,2400.335
52,55,16,19,-30.334,2400.335
52,55,19,22,-9.944,2400.335
52,55,22,25,-146.02,2400.335
52,55,25,28,68.438,2400.335
52,55,28,31,52.725,2400.335
52,55,2,5,3.189,2400.056
52,55,5,8,0.057,2400.056
52,55,8,11,-5.624,2400.056
52,55,11,14,-29.431,2400.056
52,55,14,17,-84.309,2400.056
52,55,17,20,-19.995,2400.056
52,55,20,23,-7.294,2400.056
52,55,23,26,-105.784,2400.056
52,55,26,29,46.949,2400.056
52,55,29,32,49.952,2400.056
52,55,3,6,2.598,2400.014
52,55,6,9,-1.561,2400.014
52,55,9,12,-8.54,2400.014
52,55,12,15,-66.765,2400.014
52,55,15,18,-52.823,2400.014
52,55,18,21,-14.082,2400.014
52,55,21,24,-11.6,2400.014
52,55,24,27,-79.658,2400.014
52,55,27,30,50.132,2400.014
52,55,30,33,48.334,2400.014
52,55,31,34,50.754,2400.01
52,55,34,37,125.141,2400.01
52,55,37,40,10.753,2400.01
52,55,40,43,-2.086,2400.01
52,55,43,46,-6.894,2400.01
52,55,46,49,-1526.691,1432.243
52,55,49,32,1428.865,1432.243
52,55,32,35,48.213,1432.243
52,55,35,38,52.555,1432.243
52,55,38,41,4.33,2401.48
52,55,33,36,118.214,2400.709
52,55,36,39,33.883,2400.709
52,55,39,42,0.843,2400.709
52,55,42,45,-5.969,2400.709
52,55,45,48,-6.862,2400.709
52,55,48,51,-350.769,160.268
52,55,51,54,499.682,160.268
52,55,54,57,103.361,160.268
52,55,57,60,-194.001,160.268
52,55,60,63,-43.928,160.268
52,55,41,44,-4.114,2402.875
52,55,44,47,-7.57,2402.875
52,55,47,50,-2272.455,1927.506
52,55,50,53,1263.372,1927.506
52,55,53,56,5474.16,1927.506
52,55,56,59,-2978.313,1927.506
52,55,59,62,-1243.192,1927.506
52,55,62,65,-157.588,1927.506
52,55,65,68,-48.785,1927.506
52,55,68,71,-25.025,2401.622
52,55,58,61,-2238.177,2400.669
52,55,61,64,-312.747,2400.669
52,55,64,67,-90.325,2400.669
52,55,67,70,-34.462,2400.669
52,55,70,1,-37.034,2400.669
52,55,1,63,221.824,2400.669
52,55,63,66,-131.978,2400.669
52,55,66,69,-40.889,2400.669
52,55,69,72,-24.676,2400.669
52,55,72,3,-22.342,2400.669
52,55,71,2,-29.673,2399.93
53,56,1,4,3.396,2514.91
53,56,4,7,1.412,2514.91
53,56,7,10,-5.376,2514.91
53,56,10,13,-19.104,2514.91
53,56,13,16,-114.813,2514.91
53,56,16,19,-36.402,2514.91
53,56,19,22,-8.001,2514.91
53,56,22,25,-119.836,2514.91
53,56,25,28,39.379,2514.91
53,56,28,31,41.299,2514.91
53,56,2,5,3.478,2513.722
53,56,5,8,-0.804,2513.722
53,56,8,11,-8.184,2513.722
53,56,11,14,-39.347,2513.722
53,56,14,17,-109.226,2513.722
53,56,17,20,-21.985,2513.722
53,56,20,23,-3.618,2513.722
53,56,23,26,-101.553,2513.722
53,56,26,29,33.827,2513.722
53,56,29,32,41.754,2513.722
53,56,3,6,2.718,2514.694
53,56,6,9,-3.014,2514.694
53,56,9,12,-11.99,2514.694
53,56,12,15,-87.924,2514.694
53,56,15,18,-66.876,2514.694
53,56,18,21,-13.433,2514.694
53,56,21,24,-0.344,2514.694
53,56,24,27,-90.109,2514.694
53,56,27,30,38.17,2514.694
53,56,30,33,47.12,2514.694
53,56,31,34,55.899,2514.196
53,56,34,37,169.717,2514.196
53,56,37,40,16.374,2514.196
53,56,40,43,-0.868,2514.196
53,56,43,46,-7.921,2514.196
53,56,46,49,-38.121,68.519
53,56,49,52,-84.321,68.519
53,56,52,55,196.633,68.519
53,56,55,58,35.578,68.519
53,56,58,61,-92.052,68.519
53,56,32,35,101.288,2514.776
53,56,35,38,120.543,2514.776
53,56,38,41,7.701,2514.776
53,56,41,44,-3.75,2514.776
53,56,44,47,-8.906,2514.776
53,56,47,50,-1470.212,2501.742
53,56,50,33,1275.638,2501.742
53,56,33,36,157.103,2501.742
53,56,36,39,47.152,2501.742
53,56,39,42,3.119,2513.661
53,56,42,45,-6.483,2513.661
53,56,45,48,-8.146,2513.661
53,56,48,51,-554.073,663.209
53,56,51,54,-1904.146,663.209
53,56,54,57,3967.105,663.209
53,56,57,60,-1179.514,663.209
53,56,60,63,-252.608,663.209
53,56,63,66,-48.051,663.209
53,56,66,69,-53.91,2513.711
53,56,69,72,-32.039,2513.711
53,56,59,62,-2290.983,2511.483
53,56,62,65,-273.653,2511.483
53,56,65,68,-80.761,2511.483
53,56,68,71,-32.586,2511.483
53,56,71,2,-39.056,2511.483
53,56,2,61,660.08,2511.483
53,56,61,64,-445.391,2511.483
53,56,64,67,-122.017,2511.483
53,56,67,70,-45.121,2511.483
53,56,70,1,-48.458,2511.483
53,56,72,3,-29.782,2513.966
54,57,1,4,4.225,2512.702
54,57,4,7,1.564,2512.702
54,57,7,10,-7.319,2512.702
54,57,10,13,-24.931,2512.702
54,57,13,16,-147.58,2512.702
54,57,16,19,-45.545,2512.702
54,57,19,22,-8.453,2512.702
54,57,22,25,-129.121,2512.702
54,57,25,28,35.875,2512.702
54,57,28,31,42.723,2512.702
54,57,2,5,4.292,2513.725
54,57,5,8,-1.358,2513.725
54,57,8,11,-10.928,2513.725
54,57,11,14,-51.019,2513.725
54,57,14,17,-140.072,2513.725
54,57,17,20,-26.68,2513.725
54,57,20,23,-2.721,2513.725
54,57,23,26,-115.461,2513.725
54,57,26,29,34.33,2513.725
54,57,29,32,44.577,2513.725
54,57,3,6,3.278,2513.049
54,57,6,9,-4.241,2513.049
54,57,9,12,-15.796,2513.049
54,57,12,15,-113.277,2513.049
54,57,15,18,-85.101,2513.049
54,57,18,21,-15.449,2513.049
54,57,21,24,3.924,2513.049
54,57,24,27,-107.447,2513.049
54,57,27,30,39.14,2513.049
54,57,30,33,53.872,2513.049
54,57,31,34,67.22,2513.579
54,57,34,37,219.934,2513.579
54,57,37,40,21.989,2513.579
54,57,40,43,-0.528,2513.579
54,57,43,46,-10.051,2513.579
54,57,46,49,-36.951,71.369
54,57,49,52,-47.087,71.369
54,57,52,55,48.859,71.369
54,57,55,58,200.771,71.369
54,57,58,61,-140.327,71.369
54,57,32,35,127.892,2513.984
54,57,35,38,156.855,2513.984
54,57,38,41,10.692,2513.984
54,57,41,44,-4.37,2513.984
54,57,44,47,-11.39,2513.984
54,57,47,50,-106.835,196.444
54,57,50,53,-715.347,196.444
54,57,53,56,1169.863,196.444
54,57,56,59,-44.188,196.444
54,57,59,62,-259.248,196.444
54,57,33,36,203.426,2513.992
54,57,36,39,62.119,2513.992
54,57,39,42,4.734,2513.992
54,57,42,45,-8.078,2513.992
54,57,45,48,-10.439,2513.992
54,57,48,51,-1192.712,1712.661
54,57,51,60,2380.963,1712.661
54,57,60,63,-922.997,1712.661
54,57,63,66,-168.036,1712.661
54,57,66,69,-48.739,1712.661
54,57,61,64,-621.687,2512.754
54,57,64,67,-164.2,2512.754
54,57,67,70,-59.608,2512.754
54,57,70,1,-63.4,2512.754
54,57,1,62,579.457,2512.754
54,57,62,65,-376.638,2512.754
54,57,65,68,-107.651,2512.754
54,57,68,71,-42.901,2512.754
54,57,71,2,-51.114,2512.754
54,57,69,72,-42.038,2511.161
54,57,72,3,-39.103,2511.161
55,58,1,4,3.771,2514.749
55,58,4,7,1.189,2514.749
55,58,7,10,-7.141,2514.749
55,58,10,13,-23.201,2514.749
55,58,13,16,-134.972,2514.749
55,58,16,19,-40.543,2514.749
55,58,19,22,-6.249,2514.749
55,58,22,25,-100.196,2514.749
55,58,25,28,22.176,2514.749
55,58,28,31,30.354,2514.749
55,58,2,5,3.78,2514.834
55,58,5,8,-1.606,2514.834
55,58,8,11,-10.429,2514.834
55,58,11,14,-47.05,2514.834
55,58,14,17,-127.69,2514.834
55,58,17,20,-23.019,2514.834
55,58,20,23,-0.926,2514.834
55,58,23,26,-94.532,2514.834
55,58,26,29,24.203,2514.834
55,58,29,32,32.9,2514.834
55,58,3,6,2.823,2513.675
55,58,6,9,-4.321,2513.675
55,58,9,12,-14.861,2513.675
55,58,12,15,-103.79,2513.675
55,58,15,18,-76.967,2513.675
55,58,18,21,-12.592,2513.675
55,58,21,24,6.664,2513.675
55,58,24,27,-92,2513.675
55,58,27,30,27.583,2513.675
55,58,30,33,43.404,2513.675
55,58,31,34,57.293,2514.66
55,58,34,37,203.819,2514.66
55,58,37,40,21.309,2514.66
55,58,40,43,0.283,2514.66
55,58,43,46,-9.1,2514.66
55,58,46,49,-894.105,2514.66
55,58,49,52,-254.836,1047.573
55,58,52,32,518.571,1047.573
55,58,32,35,48.137,1047.573
55,58,35,38,61.037,1047.573
55,58,33,36,187.294,2514.966
55,58,36,39,58.374,2514.966
55,58,39,42,5.259,2514.966
55,58,42,45,-7.118,2514.966
55,58,45,48,-9.593,2514.966
55,58,48,51,-1073.642,2514.966
55,58,51,54,-285.6,197.102
55,58,54,57,559.474,197.102
55,58,57,60,-44.608,197.102
55,58,60,63,-115.15,197.102
55,58,38,41,10.794,2513.99
55,58,41,44,-3.443,2513.99
55,58,44,47,-10.4,2513.99
55,58,47,50,-919.912,2513.99
55,58,50,53,-1099.4,1149.778
55,58,53,56,610.217,1149.778
55,58,56,59,2920.025,1149.778
55,58,59,62,-1749.926,1149.778
55,58,62,65,-176.502,1149.778
55,58,65,68,-48.039,1149.778
55,58,61,64,-650.883,2514.744
55,58,64,67,-162.066,2514.744
55,58,67,70,-57.211,2514.744
55,58,70,1,-60.01,2514.744
55,58,1,63,395.202,2514.744
55,58,63,66,-246.776,2514.744
55,58,66,69,-68.88,2514.744
55,58,69,72,-40.097,2514.744
55,58,72,3,-36.981,2514.744
55,58,68,71,-41.014,2514.172
55,58,71,2,-48.365,2514.172
56,59,1,4,3.37,2513.021
56,59,4,7,0.598,2513.021
56,59,7,10,-7.99,2513.021
56,59,10,13,-23.865,2513.021
56,59,13,16,-136.165,2513.021
56,59,16,19,-40.171,2513.021
56,59,19,22,-5.362,2513.021
56,59,22,25,-90.023,2513.021
56,59,25,28,17.088,2513.021
56,59,28,31,25.664,2513.021
56,59,2,5,3.297,2513.719
56,59,5,8,-2.372,2513.719
56,59,8,11,-11.134,2513.719
56,59,11,14,-47.88,2513.719
56,59,14,17,-128.435,2513.719
56,59,17,20,-22.329,2513.719
56,59,20,23,0,2513.719
56,59,23,26,-87.568,2513.719
56,59,26,29,20.527,2513.719
56,59,29,32,28.58,2513.719
56,59,3,6,2.296,2513.025
56,59,6,9,-5.182,2513.025
56,59,9,12,-15.57,2513.025
56,59,12,15,-104.91,2513.025
56,59,15,18,-77.139,2513.025
56,59,18,21,-11.742,2513.025
56,59,21,24,8.469,2513.025
56,59,24,27,-87.444,2513.025
56,59,27,30,23.227,2513.025
56,59,30,33,39.97,2513.025
56,59,31,34,54.715,2512.104
56,59,34,37,205.09,2512.104
56,59,37,40,22.733,2512.104
56,59,40,43,1.743,2512.104
56,59,43,46,-8.496,2512.104
56,59,46,49,-774.604,2512.104
56,59,49,52,-67.175,507.306
56,59,52,55,-788.361,507.306
56,59,55,58,1290.205,507.306
56,59,58,61,-47.912,507.306
56,59,32,35,113.87,2512.091
56,59,35,38,147.619,2512.091
56,59,38,41,12.222,2512.091
56,59,41,44,-2.172,2512.091
56,59,44,47,-9.933,2512.091
56,59,47,50,-789.929,2512.091
56,59,50,53,-769.86,2041.5
56,59,53,33,1216.473,2041.5
56,59,33,36,152.843,2041.5
56,59,36,39,48.57,2041.5
56,59,39,42,6.791,2512.957
56,59,42,45,-6.206,2512.957
56,59,45,48,-9.274,2512.957
56,59,48,51,-880.038,2512.957
56,59,51,54,-825.869,1625.94
56,59,54,57,-353.043,1625.94
56,59,57,60,3587.382,1625.94
56,59,60,63,-1560.241,1625.94
56,59,63,66,-183.307,1625.94
56,59,66,69,-47.911,1625.94
56,59,61,64,-848.668,2512.054
56,59,64,67,-180.16,2512.054
56,59,67,70,-60.921,2512.054
56,59,70,1,-63.543,2512.054
56,59,1,62,670.915,2512.054
56,59,62,65,-461.447,2512.054
56,59,65,68,-113.706,2512.054
56,59,68,71,-43.41,2512.054
56,59,71,2,-51.41,2512.054
56,59,69,72,-42.254,2511.974
56,59,72,3,-39.844,2511.974
57,60,1,4,2.709,2350.489
57,60,4,7,-0.855,2350.489
57,60,7,10,-10.368,2350.489
57,60,10,13,-26.473,2350.489
57,60,13,16,-145.386,2350.489
57,60,16,19,-42.209,2350.489
57,60,19,22,-5.009,2350.489
57,60,22,25,-97.311,2350.489
57,60,25,28,15.58,2350.489
57,60,28,31,24.625,2350.489
57,60,2,5,2.334,2348.637
57,60,5,8,-4.365,2348.637
57,60,8,11,-13.373,2348.637
57,60,11,14,-51.792,2348.637
57,60,14,17,-136.635,2348.637
57,60,17,20,-23.099,2348.637
57,60,20,23,0.64,2348.637
57,60,23,26,-96.299,2348.637
57,60,26,29,19.942,2348.637
57,60,29,32,27.728,2348.637
57,60,3,6,1.221,2348.944
57,60,6,9,-7.529,2348.944
57,60,9,12,-17.869,2348.944
57,60,12,15,-112.307,2348.944
57,60,15,18,-81.693,2348.944
57,60,18,21,-11.761,2348.944
57,60,21,24,9.968,2348.944
57,60,24,27,-97.512,2348.944
57,60,27,30,22.257,2348.944
57,60,30,33,40.298,2348.944
57,60,31,34,56.529,2348.726
57,60,34,37,219.486,2348.726
57,60,37,40,27.96,2348.726
57,60,40,43,6.793,2348.726
57,60,43,46,-6.652,2348.726
57,60,46,49,-791.199,2348.726
57,60,49,52,-299.552,2348.726
57,60,52,55,-249.737,206.04
57,60,55,58,-45.882,206.04
57,60,58,61,697.422,206.04
57,60,32,35,120.475,2351.484
57,60,35,38,159.424,2351.484
57,60,38,41,17.147,2351.484
57,60,41,44,2.182,2351.484
57,60,44,47,-8.665,2351.484
57,60,47,50,-806.342,2351.484
57,60,50,53,-42.359,124.127
57,60,53,56,-221.816,124.127
57,60,56,59,274.011,124.127
57,60,59,62,102.448,124.127
57,60,33,36,200.811,2353.254
57,60,36,39,66.265,2353.254
57,60,39,42,12.123,2353.254
57,60,42,45,-3.285,2353.254
57,60,45,48,-8.522,2353.254
57,60,48,51,-889.566,2353.254
57,60,51,54,-181.099,401.581
57,60,54,61,930.518,401.581
57,60,61,64,-524.393,401.581
57,60,64,67,-48.195,401.581
57,60,62,65,-1015.212,2271.013
57,60,65,68,-155.03,2271.013
57,60,68,71,-53.529,2271.013
57,60,71,2,-62.207,2271.013
57,60,2,63,686.365,2271.013
57,60,63,66,-489.463,2271.013
57,60,66,69,-95.78,2271.013
57,60,69,72,-51.384,2271.013
57,60,72,3,-48.787,2271.013
57,60,67,70,-49.259,1454.494
57,60,70,1,-49.109,1454.494
58,61,1,4,1.494,2483.662
58,61,4,7,-2.855,2483.662
58,61,7,10,-12.552,2483.662
58,61,10,13,-26.578,2483.662
58,61,13,16,-138.61,2483.662
58,61,16,19,-39.662,2483.662
58,61,19,22,-4.21,2483.662
58,61,22,25,-93.529,2483.662
58,61,25,28,13.346,2483.662
58,61,28,31,21.598,2483.662
58,61,2,5,0.747,2481.177
58,61,5,8,-6.721,2481.177
58,61,8,11,-14.883,2481.177
58,61,11,14,-50.354,2481.177
58,61,14,17,-129.79,2481.177
58,61,17,20,-21.461,2481.177
58,61,20,23,1.088,2481.177
58,61,23,26,-93.509,2481.177
58,61,26,29,17.834,2481.177
58,61,29,32,24.396,2481.177
58,61,3,6,-0.464,2480.513
58,61,6,9,-10.06,2480.513
58,61,9,12,-18.816,2480.513
58,61,12,15,-107.387,2480.513
58,61,15,18,-77.215,2480.513
58,61,18,21,-10.614,2480.513
58,61,21,24,10.273,2480.513
58,61,24,27,-95.42,2480.513
58,61,27,30,19.583,2480.513
58,61,30,33,36.387,2480.513
58,61,31,34,51.785,2479.88
58,61,34,37,206.781,2479.88
58,61,37,40,31.394,2479.88
58,61,40,43,13.424,2479.88
58,61,43,46,-3.313,2479.88
58,61,46,49,-741.385,2479.88
58,61,49,52,-112.259,1061.598
58,61,52,55,-997.689,1061.598
58,61,55,32,1303.657,1061.598
58,61,32,35,48.188,1061.598
58,61,33,36,188.545,2482.007
58,61,36,39,65.416,2482.007
58,61,39,42,18.336,2482.007
58,61,42,45,1.374,2482.007
58,61,45,48,-6.655,2482.007
58,61,48,51,-827.647,2482.007
58,61,51,54,-79.078,218.212
58,61,54,57,-427.571,218.212
58,61,57,60,745.591,218.212
58,61,60,63,-45.606,218.212
58,61,35,38,151.769,2483.128
58,61,38,41,21.874,2483.128
58,61,41,44,8.413,2483.128
58,61,44,47,-6.046,2483.128
58,61,47,50,-755.133,2483.128
58,61,50,53,-688.571,2483.128
58,61,53,56,-734.257,544.357
58,61,56,59,-48.295,544.357
58,61,59,62,1957.103,544.357
58,61,62,65,-774.66,544.357
58,61,63,66,-876.666,1959.583
58,61,66,69,-109.753,1959.583
58,61,69,72,-53.459,1959.583
58,61,72,3,-48.627,1959.583
58,61,3,64,553.081,1959.583
58,61,64,67,-393.758,1959.583
58,61,67,70,-84.405,1959.583
58,61,70,1,-75.917,1959.583
58,61,1,65,311.17,1959.583
58,61,65,68,-192.291,1959.583
58,61,68,71,-48.855,1682.729
58,61,71,2,-52.908,1682.729
59,62,1,4,-0.207,2340.873
59,62,4,7,-4.623,2340.873
59,62,7,10,-12.495,2340.873
59,62,10,13,-21.152,2340.873
59,62,13,16,-101.916,2340.873
59,62,16,19,-28.686,2340.873
59,62,19,22,-2.671,2340.873
59,62,22,25,-69.351,2340.873
59,62,25,28,8.802,2340.873
59,62,28,31,14.442,2340.873
59,62,2,5,-1.288,2338.353
59,62,5,8,-8.152,2338.353
59,62,8,11,-13.538,2338.353
59,62,11,14,-38.148,2338.353
59,62,14,17,-95.04,2338.353
59,62,17,20,-15.294,2338.353
59,62,20,23,1.222,2338.353
59,62,23,26,-70.029,2338.353
59,62,26,29,12.314,2338.353
59,62,29,32,16.289,2338.353
59,62,3,6,-2.372,2336.751
59,62,6,9,-10.953,2336.751
59,62,9,12,-15.974,2336.751
59,62,12,15,-79.378,2336.751
59,62,15,18,-56.26,2336.751
59,62,18,21,-7.299,2336.751
59,62,21,24,8.173,2336.751
59,62,24,27,-71.988,2336.751
59,62,27,30,13.24,2336.751
59,62,30,33,24.914,2336.751
59,62,31,34,35.977,2336.09
59,62,34,37,148.334,2336.09
59,62,37,40,28.342,2336.09
59,62,40,43,18.277,2336.09
59,62,43,46,1.17,2336.09
59,62,46,49,-543.208,2336.09
59,62,49,52,-178.229,2336.09
59,62,52,55,-40.064,61.749
59,62,55,58,-93.515,61.749
59,62,58,61,221.913,61.749
59,62,32,35,79.486,2337.561
59,62,35,38,110.522,2337.561
59,62,38,41,22.418,2337.561
59,62,41,44,13.904,2337.561
59,62,44,47,-1.873,2337.561
59,62,47,50,-552.781,2337.561
59,62,50,53,-461.143,2337.561
59,62,53,56,-2149.04,2335.506
59,62,56,33,2951.528,2335.506
59,62,33,36,134.799,2335.506
59,62,36,39,50.322,2335.506
59,62,39,42,21.422,2335.506
59,62,42,45,6.515,2334.373
59,62,45,48,-3.284,2334.373
59,62,48,51,-602.083,2334.373
59,62,51,54,-596.63,2334.373
59,62,54,57,-68.163,51.989
59,62,57,60,42.969,51.989
59,62,60,63,121.77,51.989
59,62,63,66,-63.06,51.989
59,62,61,64,-939.717,1424.774
59,62,64,67,-528.554,1424.774
59,62,67,70,-78.408,1424.774
59,62,70,1,-61.393,1424.774
59,62,1,65,308.759,1424.774
59,62,65,68,-208.673,1424.774
59,62,68,71,-50.68,1424.774
59,62,71,2,-49.273,1424.774
59,62,2,66,192.9,1424.774
59,62,66,69,-107.414,1424.774
59,62,69,72,-58.164,1786.91
59,62,72,3,-48.963,1786.91
60,63,1,4,-2.019,2105.571
60,63,4,7,-5.682,2105.571
60,63,7,10,-10.101,2105.571
60,63,10,13,-11.872,2105.571
60,63,13,16,-47.727,2105.571
60,63,16,19,-12.906,2105.571
60,63,19,22,-0.785,2105.571
60,63,22,25,-32.756,2105.571
60,63,25,28,3.36,2105.571
60,63,28,31,5.516,2105.571
60,63,2,5,-3.243,2095.551
60,63,5,8,-8.133,2095.551
60,63,8,11,-9.605,2095.551
60,63,11,14,-19.146,2095.551
60,63,14,17,-43.864,2095.551
60,63,17,20,-6.628,2095.551
60,63,20,23,0.974,2095.551
60,63,23,26,-33.596,2095.551
60,63,26,29,5.16,2095.551
60,63,29,32,6.097,2095.551
60,63,3,6,-4.006,2100.358
60,63,6,9,-9.831,2100.358
60,63,9,12,-10.152,2100.358
60,63,12,15,-37.639,2100.358
60,63,15,18,-25.777,2100.358
60,63,18,21,-2.99,2100.358
60,63,21,24,4.478,2100.358
60,63,24,27,-35.096,2100.358
60,63,27,30,5.23,2100.358
60,63,30,33,9.855,2100.358
60,63,31,34,14.662,2100.385
60,63,34,37,64.799,2100.385
60,63,37,40,19.334,2100.385
60,63,40,43,19.286,2100.385
60,63,43,46,5.53,2100.385
60,63,46,49,-260.698,2100.385
60,63,49,52,-73.09,2100.385
60,63,52,55,-576.398,2100.385
60,63,55,58,-134.887,231.939
60,63,58,61,-46.782,231.939
60,63,32,35,33.861,2104.322
60,63,35,38,50.269,2104.322
60,63,38,41,18.062,2104.322
60,63,41,44,16.636,2104.322
60,63,44,47,2.7,2104.322
60,63,47,50,-265.685,2104.322
60,63,50,53,-184.304,2104.322
60,63,53,56,-805.324,2104.322
60,63,56,59,-45.558,47.623
60,63,59,62,111.546,47.623
60,63,33,36,58.714,2106.485
60,63,36,39,26.096,2106.485
60,63,39,42,19.992,2106.485
60,63,42,45,10.511,2106.485
60,63,45,48,0.665,2106.485
60,63,48,51,-287.01,2106.485
60,63,51,54,-236.653,2106.485
60,63,54,57,-48.378,90.285
60,63,57,61,-38.982,90.285
60,63,61,64,206.645,90.285
60,63,62,65,-659.862,1395.187
60,63,65,68,-337.886,1395.187
60,63,68,71,-59.882,1395.187
60,63,71,2,-49.426,1395.187
60,63,2,64,1502.023,1395.187
60,63,64,67,-1340.715,1395.187
60,63,67,70,-98.565,1395.187
60,63,70,1,-62.729,1395.187
60,63,1,66,237.684,1395.187
60,63,66,69,-146.281,1395.187
60,63,69,72,-66.621,1756.611
60,63,72,3,-49.172,1756.611
61,64,1,4,-4.569,2321.994
61,64,4,7,-8.918,2321.994
61,64,7,10,-11.996,2321.994
61,64,10,13,-9.942,2321.994
61,64,13,16,-31.034,2321.994
61,64,16,19,-7.906,2321.994
61,64,19,22,-0.003,2321.994
61,64,22,25,-22.382,2321.994
61,64,25,28,1.632,2321.994
61,64,28,31,2.553,2321.994
61,64,2,5,-6.451,2321.353
61,64,5,8,-11.338,2321.353
61,64,8,11,-10.263,2321.353
