Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
55,58,45,48,-8.677,2040.678
55,58,48,51,-923.98,2040.678
55,58,51,54,-616.558,401.415
55,58,54,57,996.503,401.415
55,58,57,60,48.582,401.415
55,58,60,63,-183.96,401.415
55,58,38,41,8.753,2041.345
55,58,41,44,-3.85,2041.345
55,58,44,47,-9.465,2041.345
55,58,47,50,-807.132,2041.345
55,58,50,53,-623.047,1156.413
55,58,53,56,-256.354,1156.413
55,58,56,59,2931.739,1156.413
55,58,59,62,-1334.259,1156.413
55,58,62,65,-174.556,1156.413
55,58,65,68,-49.397,1156.413
55,58,61,64,-477.519,2040.884
55,58,64,67,-133.474,2040.884
55,58,67,70,-46.595,2040.884
55,58,70,1,-53.003,2040.884
55,58,1,63,327.958,2040.884
55,58,63,66,-204.205,2040.884
55,58,66,69,-58.211,2040.884
55,58,69,72,-31.906,2040.884
55,58,72,3,-31.446,2040.884
55,58,68,71,-33.928,2039.423
55,58,71,2,-41.497,2039.423
56,59,1,4,2.954,1904.757
56,59,4,7,0.63,1904.757
56,59,7,10,-6.67,1904.757
56,59,10,13,-20.345,1904.757
56,59,13,16,-116.791,1904.757
56,59,16,19,-34.535,1904.757
56,59,19,22,-4.554,1904.757
56,59,22,25,-75.675,1904.757
56,59,25,28,14.262,1904.757
56,59,28,31,21.815,1904.757
56,59,2,5,2.912,1903.934
56,59,5,8,-1.869,1903.934
56,59,8,11,-9.386,1903.934
56,59,11,14,-40.673,1903.934
56,59,14,17,-110.611,1903.934
56,59,17,20,-19.021,1903.934
56,59,20,23,0.391,1903.934
56,59,23,26,-74.471,1903.934
56,59,26,29,17.726,1903.934
56,59,29,32,24.231,1903.934
56,59,3,6,2.067,1904
56,59,6,9,-4.244,1904
56,59,9,12,-13.227,1904
56,59,12,15,-90.302,1904
56,59,15,18,-65.912,1904
56,59,18,21,-9.965,1904
56,59,21,24,8.66,1904
56,59,24,27,-75.178,1904
56,59,27,30,19.863,1904
56,59,30,33,33.87,1904
56,59,31,34,46.63,1903.407
56,59,34,37,174.463,1903.407
56,59,37,40,19.182,1903.407
56,59,40,43,1.294,1903.407
56,59,43,46,-7.18,1903.407
56,59,46,49,-653.775,1903.407
56,59,49,52,-279.559,1903.407
56,59,52,55,-2982.829,1903.063
56,59,55,58,4817.55,1903.063
56,59,58,61,-19.636,1903.063
56,59,32,35,96.907,1902.984
56,59,35,38,125.529,1902.984
56,59,38,41,10.187,1902.984
56,59,41,44,-1.965,1902.984
56,59,44,47,-8.366,1902.984
56,59,47,50,-704.516,1902.984
56,59,50,53,-586.539,1902.984
56,59,53,33,1085.793,1902.833
56,59,33,36,159.678,1902.833
56,59,36,39,50.82,1902.833
56,59,39,42,5.572,1902.833
56,59,42,45,-5.291,1902.833
56,59,45,48,-7.82,1902.833
56,59,48,51,-781.25,1902.833
56,59,51,54,-900.175,1525.517
56,59,54,57,-300.376,1525.517
56,59,57,60,3459.671,1525.517
56,59,60,63,-1348.119,1525.517
56,59,63,66,-187.781,1525.517
56,59,66,69,-49.476,1525.517
56,59,61,64,-644.62,1902.826
56,59,64,67,-147.431,1902.826
56,59,67,70,-48.986,1902.826
56,59,70,1,-55.573,1902.826
56,59,1,62,547.679,1902.826
56,59,62,65,-374.145,1902.826
56,59,65,68,-93.43,1902.826
56,59,68,71,-35.509,1902.826
56,59,71,2,-43.808,1902.826
56,59,69,72,-33.149,1902.409
56,59,72,3,-33.555,1902.409
57,60,1,4,1.965,1949.752
57,60,4,7,-1.008,1949.752
57,60,7,10,-8.791,1949.752
57,60,10,13,-21.795,1949.752
57,60,13,16,-119.204,1949.752
57,60,16,19,-34.64,1949.752
57,60,19,22,-4.007,1949.752
57,60,22,25,-79.954,1949.752
57,60,25,28,12.525,1949.752
57,60,28,31,19.898,1949.752
57,60,2,5,1.625,1949.346
57,60,5,8,-3.914,1949.346
57,60,8,11,-11.179,1949.346
57,60,11,14,-42.254,1949.346
57,60,14,17,-112.501,1949.346
57,60,17,20,-18.767,1949.346
57,60,20,23,0.993,1949.346
57,60,23,26,-79.916,1949.346
57,60,26,29,16.515,1949.346
57,60,29,32,22.409,1949.346
57,60,3,6,0.712,1949.785
57,60,6,9,-6.534,1949.785
57,60,9,12,-14.842,1949.785
57,60,12,15,-92.529,1949.785
57,60,15,18,-66.685,1949.785
57,60,18,21,-9.42,1949.785
57,60,21,24,9.729,1949.785
57,60,24,27,-81.664,1949.785
57,60,27,30,18.197,1949.785
57,60,30,33,32.563,1949.785
57,60,31,34,45.914,1950.109
57,60,34,37,178.901,1950.109
57,60,37,40,23.566,1950.109
57,60,40,43,6.618,1950.109
57,60,43,46,-4.719,1950.109
57,60,46,49,-644.508,1950.109
57,60,49,52,-246.945,1950.109
57,60,52,55,-433.02,398.729
57,60,55,58,48.416,398.729
57,60,58,61,1140.408,398.729
57,60,32,35,98.033,1951.981
57,60,35,38,130.18,1951.981
57,60,38,41,14.823,1951.981
57,60,41,44,2.84,1951.981
57,60,44,47,-6.445,1951.981
57,60,47,50,-691.38,1951.981
57,60,50,53,-499.867,1951.981
57,60,53,56,-131.876,86.785
57,60,56,59,196.858,86.785
57,60,59,62,39.047,86.785
57,60,33,36,163.4,1952.701
57,60,36,39,54.596,1952.701
57,60,39,42,10.902,1952.701
57,60,42,45,-1.822,1952.701
57,60,45,48,-6.458,1952.701
57,60,48,51,-760.369,1952.701
57,60,51,54,-181.354,395.415
57,60,54,61,904.714,395.415
57,60,61,64,-495.635,395.415
57,60,64,67,-48.529,395.415
57,60,62,65,-923.19,1953.465
57,60,65,68,-134.259,1953.465
57,60,68,71,-45.371,1953.465
57,60,71,2,-55.144,1953.465
57,60,2,63,613.562,1953.465
57,60,63,66,-444.687,1953.465
57,60,66,69,-83.349,1953.465
57,60,69,72,-41.601,1953.465
57,60,72,3,-43.223,1953.465
57,60,67,70,-49.411,1499.555
57,60,70,1,-53.391,1499.555
58,61,1,4,0.461,2034.834
58,61,4,7,-2.861,2034.834
58,61,7,10,-9.882,2034.834
58,61,10,13,-19.279,2034.834
58,61,13,16,-98.247,2034.834
58,61,16,19,-27.977,2034.834
58,61,19,22,-2.732,2034.834
58,61,22,25,-67.183,2034.834
58,61,25,28,8.802,2034.834
58,61,28,31,14.439,2034.834
58,61,2,5,-0.197,2033.92
58,61,5,8,-5.793,2033.92
58,61,8,11,-11.312,2033.92
58,61,11,14,-35.769,2033.92
58,61,14,17,-92.256,2033.92
58,61,17,20,-14.871,2033.92
58,61,20,23,1.327,2033.92
58,61,23,26,-68.023,2033.92
58,61,26,29,12.378,2033.92
58,61,29,32,16.343,2033.92
58,61,3,6,-1.081,2033.62
58,61,6,9,-8.238,2033.62
58,61,9,12,-13.974,2033.62
58,61,12,15,-76.586,2033.62
58,61,15,18,-54.341,2033.62
58,61,18,21,-7.089,2033.62
58,61,21,24,8.698,2033.62
58,61,24,27,-70.192,2033.62
58,61,27,30,13.287,2033.62
58,61,30,33,24.679,2033.62
58,61,31,34,35.605,2033.276
58,61,34,37,144.713,2033.276
58,61,37,40,24.199,2033.276
58,61,40,43,12.521,2033.276
58,61,43,46,-0.658,2033.276
58,61,46,49,-519.065,2033.276
58,61,49,52,-183.206,2033.276
58,61,52,55,-916.949,1287.603
58,61,55,32,1229.371,1287.603
58,61,32,35,49.529,1287.603
58,61,33,36,131.58,2034.071
58,61,36,39,47.281,2034.071
58,61,39,42,15.824,2034.071
58,61,42,45,3.193,2034.071
58,61,45,48,-3.631,2034.071
58,61,48,51,-605.805,2034.071
58,61,51,54,-632.911,2034.071
58,61,54,57,-212.207,149.384
58,61,57,60,430.314,149.384
58,61,60,63,-45.215,149.384
58,61,35,38,106.911,2035.177
58,61,38,41,17.786,2035.177
58,61,41,44,8.81,2035.177
58,61,44,47,-2.84,2035.177
58,61,47,50,-554.514,2035.177
58,61,50,53,-364.186,2035.177
58,61,53,56,-1946.444,2033.55
58,61,56,59,-14.924,2033.55
58,61,59,62,106.981,36.399
58,61,62,65,-50.126,36.399
58,61,63,66,-909.344,2023.886
58,61,66,69,-107.422,2023.886
58,61,69,72,-48.156,2023.886
58,61,72,3,-48.252,2023.886
58,61,3,64,550.792,2023.886
58,61,64,67,-394.791,2023.886
58,61,67,70,-79.504,2023.886
58,61,70,1,-77.043,2023.886
58,61,1,65,303.815,2023.886
58,61,65,68,-188.626,2023.886
58,61,68,71,-49.252,1846.074
58,61,71,2,-55.642,1846.074
59,62,1,4,-0.843,1870.153
59,62,4,7,-4.136,1870.153
59,62,7,10,-9.5,1870.153
59,62,10,13,-14.404,1870.153
59,62,13,16,-66.36,1870.153
59,62,16,19,-18.446,1870.153
59,62,19,22,-1.437,1870.153
59,62,22,25,-45.241,1870.153
59,62,25,28,5.117,1870.153
59,62,28,31,8.498,1870.153
59,62,2,5,-1.749,1870.944
59,62,5,8,-6.674,1870.944
59,62,8,11,-9.866,1870.944
59,62,11,14,-25.125,1870.944
59,62,14,17,-62.004,1870.944
59,62,17,20,-9.617,1870.944
59,62,20,23,1.318,1870.944
59,62,23,26,-46.588,1870.944
59,62,26,29,7.663,1870.944
59,62,29,32,9.626,1870.944
59,62,3,6,-2.505,1869.117
59,62,6,9,-8.607,1869.117
59,62,9,12,-11.281,1869.117
59,62,12,15,-52.132,1869.117
59,62,15,18,-36.278,1869.117
59,62,18,21,-4.423,1869.117
59,62,21,24,6.416,1869.117
59,62,24,27,-48.536,1869.117
59,62,27,30,7.958,1869.117
59,62,30,33,15.135,1869.117
59,62,31,34,22.365,1870.328
59,62,34,37,95.204,1870.328
59,62,37,40,20.832,1870.328
59,62,40,43,15.399,1870.328
59,62,43,46,2.448,1870.328
59,62,46,49,-349.273,1870.328
59,62,49,52,-111.594,1870.328
59,62,52,55,-822.509,1870.328
59,62,55,58,-48.19,41.808
59,62,58,61,122.966,41.808
59,62,32,35,50.401,1870.527
59,62,35,38,71.8,1870.527
59,62,38,41,17.36,1870.527
59,62,41,44,12.267,1870.527
59,62,44,47,0.095,1870.527
59,62,47,50,-371.505,1870.527
59,62,50,53,-218.078,1870.527
59,62,53,56,-1088.514,1869.036
59,62,56,33,1534.344,1869.036
59,62,33,36,86.166,1869.036
59,62,36,39,34.074,1869.036
59,62,39,42,17.329,1869.036
59,62,42,45,6.616,1868.745
59,62,45,48,-1.221,1868.745
59,62,48,51,-402.493,1868.745
59,62,51,54,-370.103,1868.745
59,62,54,57,-71.317,87.687
59,62,57,60,39.545,87.687
59,62,60,63,180.758,87.687
59,62,63,66,-102.127,87.687
59,62,61,64,-1010.062,1520.855
59,62,64,67,-533.521,1520.855
59,62,67,70,-75.868,1520.855
59,62,70,1,-64.201,1520.855
59,62,1,65,308.117,1520.855
59,62,65,68,-208.606,1520.855
59,62,68,71,-49.399,1520.855
59,62,71,2,-50.135,1520.855
59,62,2,66,189.841,1520.855
59,62,66,69,-107.468,1520.855
59,62,69,72,-52.247,1858.828
59,62,72,3,-48.467,1858.828
60,63,1,4,-1.895,1816.708
60,63,4,7,-4.969,1816.708
60,63,7,10,-8.562,1816.708
60,63,10,13,-9.605,1816.708
60,63,13,16,-37.578,1816.708
60,63,16,19,-10.097,1816.708
60,63,19,22,-0.496,1816.708
60,63,22,25,-26.145,1816.708
60,63,25,28,2.42,1816.708
60,63,28,31,3.939,1816.708
60,63,2,5,-2.985,1816.354
60,63,5,8,-7.055,1816.354
60,63,8,11,-8.05,1816.354
60,63,11,14,-15.221,1816.354
60,63,14,17,-34.773,1816.354
60,63,17,20,-5.098,1816.354
60,63,20,23,1.06,1816.354
60,63,23,26,-27.225,1816.354
60,63,26,29,3.908,1816.354
60,63,29,32,4.346,1816.354
60,63,3,6,-3.599,1816.355
60,63,6,9,-8.432,1816.355
60,63,9,12,-8.387,1816.355
60,63,12,15,-29.911,1816.355
60,63,15,18,-20.188,1816.355
60,63,18,21,-2.131,1816.355
60,63,21,24,4.153,1816.355
60,63,24,27,-28.801,1816.355
60,63,27,30,3.809,1816.355
60,63,30,33,7.242,1816.355
60,63,31,34,11.025,1816.479
60,63,34,37,50.215,1816.479
60,63,37,40,16.346,1816.479
60,63,40,43,16.948,1816.479
60,63,43,46,5.294,1816.479
60,63,46,49,-203.209,1816.479
60,63,49,52,-55.931,1816.479
60,63,52,55,-382.616,1816.479
60,63,55,58,-829.961,1816.479
60,63,58,61,-46.302,154.737
60,63,32,35,25.89,1818.255
60,63,35,38,39.389,1818.255
60,63,38,41,15.538,1818.255
60,63,41,44,14.75,1818.255
60,63,44,47,2.868,1818.255
60,63,47,50,-215.231,1818.255
60,63,50,53,-107.26,1818.255
60,63,53,56,-498.259,1818.255
60,63,56,59,-45.199,51.193
60,63,59,62,105.489,51.193
60,63,33,36,45.243,1819.141
60,63,36,39,21.108,1819.141
60,63,39,42,17.376,1819.141
60,63,42,45,9.519,1819.141
60,63,45,48,1.046,1819.141
60,63,48,51,-231.6,1819.141
60,63,51,54,-177.854,1819.141
60,63,54,57,-674.359,1819.141
60,63,57,61,-40.293,78.428
60,63,61,64,163.211,78.428
60,63,62,65,-603.802,1406.548
60,63,65,68,-316.556,1406.548
60,63,68,71,-56.922,1406.548
60,63,71,2,-49.578,1406.548
60,63,2,64,1371.095,1406.548
60,63,64,67,-1213.604,1406.548
60,63,67,70,-92.415,1406.548
60,63,70,1,-82.321,1783.152
60,63,1,66,285.919,1783.152
60,63,66,69,-177.079,1783.152
60,63,69,72,-60.312,1783.152
60,63,72,3,-49.444,1783.152
61,64,1,4,-3.952,1982.766
61,64,4,7,-7.64,1982.766
61,64,7,10,-10.266,1982.766
61,64,10,13,-8.479,1982.766
61,64,13,16,-26.566,1982.766
61,64,16,19,-6.765,1982.766
61,64,19,22,0.019,1982.766
61,64,22,25,-19.258,1982.766
61,64,25,28,1.365,1982.766
61,64,28,31,2.076,1982.766
61,64,2,5,-5.561,1982.054
61,64,5,8,-9.723,1982.054
61,64,8,11,-8.766,1982.054
61,64,11,14,-11.824,1982.054
61,64,14,17,-24.182,1982.054
61,64,17,20,-3.25,1982.054
61,64,20,23,1.146,1982.054
61,64,23,26,-20.452,1982.054
61,64,26,29,2.544,1982.054
61,64,29,32,2.149,1982.054
61,64,3,6,-6.168,1981.903
61,64,6,9,-10.877,1981.903
61,64,9,12,-8.314,1981.903
61,64,12,15,-21.499,1981.903
61,64,15,18,-13.895,1981.903
61,64,18,21,-1.118,1981.903
61,64,21,24,3.638,1981.903
61,64,24,27,-22.066,1981.903
61,64,27,30,2.21,1981.903
61,64,30,33,3.942,1981.903
61,64,31,34,6.233,1981.752
61,64,34,37,31.272,1981.752
61,64,37,40,16.196,1981.752
61,64,40,43,22.536,1981.752
61,64,43,46,10.14,1981.752
61,64,46,49,-159.022,1981.752
61,64,49,52,-36.548,1981.752
61,64,52,55,-233.568,1981.752
61,64,55,58,-466.837,1981.752
61,64,32,35,15.557,1981.46
61,64,35,38,26.001,1981.46
61,64,38,41,17.194,1981.46
61,64,41,44,21.082,1981.46
61,64,44,47,7.018,1981.46
61,64,47,50,-168.003,1981.46
61,64,50,53,-68.74,1981.46
61,64,53,56,-299.29,1981.46
61,64,56,59,-677.019,1981.46
61,64,59,62,-41.415,62.436
61,64,33,36,27.966,1983.056
61,64,36,39,16.441,1983.056
61,64,39,42,21.22,1983.056
61,64,42,45,15.39,1983.056
61,64,45,48,4.092,1983.056
61,64,48,51,-179.309,1983.056
61,64,51,54,-111.486,1983.056
61,64,54,57,-397.25,1983.056
61,64,57,60,-48.995,38.55
61,64,60,63,80.327,38.55
61,64,62,65,2599.946,1274.844
61,64,65,68,-827.49,1274.844
61,64,68,71,-87.222,1274.844
61,64,71,2,-63.508,1274.844
61,64,2,63,600.831,1274.844
61,64,63,66,-223.49,1274.844
61,64,66,69,-259.164,1274.844
61,64,69,72,-69.758,1274.844
61,64,72,3,-49.327,1274.844
61,64,67,70,-87.412,726.864
61,64,70,1,-48.988,726.864
62,65,1,4,-6.947,1919.222
62,65,4,7,-11.125,1919.222
62,65,7,10,-12.174,1919.222
62,65,10,13,-7.671,1919.222
62,65,13,16,-18.519,1919.222
62,65,16,19,-4.389,1919.222
62,65,19,22,0.417,1919.222
62,65,22,25,-15.198,1919.222
62,65,25,28,0.766,1919.222
62,65,28,31,0.801,1919.222
62,65,2,5,-9.236,1917.394
62,65,5,8,-12.966,1917.394
62,65,8,11,-9.602,1917.394
62,65,11,14,-9.331,1917.394
62,65,14,17,-16.506,1917.394
62,65,17,20,-1.892,1917.394
62,65,20,23,1.327,1917.394
62,65,23,26,-16.421,1917.394
62,65,26,29,1.647,1917.394
62,65,29,32,0.629,1917.394
62,65,3,6,-9.694,1916.379
62,65,6,9,-13.725,1916.379
62,65,9,12,-8.378,1916.379
62,65,12,15,-15.329,1916.379
62,65,15,18,-9.336,1916.379
62,65,18,21,-0.382,1916.379
62,65,21,24,3.428,1916.379
62,65,24,27,-18.045,1916.379
62,65,27,30,1.141,1916.379
62,65,30,33,1.628,1916.379
62,65,31,34,2.806,1915.904
62,65,34,37,16.851,1915.904
62,65,37,40,15.509,1915.904
62,65,40,43,28.063,1915.904
62,65,43,46,17.113,1915.904
62,65,46,49,-134.454,1915.904
62,65,49,52,-25.479,1915.904
62,65,52,55,-152.963,1915.904
62,65,55,58,-288.444,1915.904
62,65,58,61,-50.076,36.336
62,65,32,35,7.949,1917.653
62,65,35,38,15.604,1917.653
62,65,38,41,18.094,1917.653
62,65,41,44,28.203,1917.653
62,65,44,47,13.466,1917.653
62,65,47,50,-143.19,1917.653
62,65,50,53,-47.138,1917.653
62,65,53,56,-193.515,1917.653
62,65,56,59,-377.034,1917.653
62,65,33,36,15.01,1916.31
62,65,36,39,12.374,1916.31
62,65,39,42,24.405,1916.31
62,65,42,45,22.835,1916.31
62,65,45,48,9.059,1916.31
62,65,48,51,-152,1916.31
62,65,51,54,-74.795,1916.31
62,65,54,57,-252.431,1916.31
62,65,57,60,-906.857,1916.31
62,65,60,63,-821.805,1916.31
62,65,61,64,1505.51,737.543
62,65,64,67,67.165,737.543
62,65,67,70,-232.659,737.543
62,65,70,1,-92.195,737.543
62,65,1,63,-847.557,737.543
62,65,63,66,1504.103,737.543
62,65,66,69,-522.774,737.543
62,65,69,72,-86.149,737.543
62,65,72,3,-48.908,737.543
62,65,68,71,-86.909,557.71
62,65,71,2,-48.975,557.71
63,66,1,4,-10.273,1782.167
63,66,4,7,-14.005,1782.167
63,66,7,10,-12.597,1782.167
63,66,10,13,-6.237,1782.167
63,66,13,16,-11.062,1782.167
63,66,16,19,-2.334,1782.167
63,66,19,22,0.709,1782.167
63,66,22,25,-11.721,1782.167
63,66,25,28,0.385,1782.167
63,66,28,31,-0.019,1782.167
63,66,2,5,-13.064,1780.338
63,66,5,8,-15.032,1780.338
63,66,8,11,-9.243,1780.338
63,66,11,14,-6.58,1780.338
63,66,14,17,-9.6,1780.338
63,66,17,20,-0.798,1780.338
63,66,20,23,1.365,1780.338
63,66,23,26,-12.877,1780.338
63,66,26,29,1.014,1780.338
63,66,29,32,-0.42,1780.338
63,66,3,6,-13.134,1779.73
63,66,6,9,-15.061,1779.73
63,66,9,12,-7.51,1779.73
63,66,12,15,-9.477,1779.73
63,66,15,18,-5.329,1779.73
63,66,18,21,0.105,1779.73
63,66,21,24,3.122,1779.73
63,66,24,27,-14.539,1779.73
63,66,27,30,0.382,1779.73
63,66,30,33,-0.048,1779.73
63,66,31,34,0.248,1778.159
63,66,34,37,5.257,1778.159
63,66,37,40,12.754,1778.159
63,66,40,43,29.458,1778.159
63,66,43,46,23.956,1778.159
63,66,46,49,-111.233,1778.159
63,66,49,52,-17.438,1778.159
63,66,52,55,-98.888,1778.159
63,66,55,58,-177.85,1778.159
63,66,58,61,-799.711,1778.159
63,66,32,35,2.032,1778.447
63,66,35,38,6.569,1778.447
63,66,38,41,16.196,1778.447
63,66,41,44,31.746,1778.447
63,66,44,47,20.754,1778.447
63,66,47,50,-120.124,1778.447
63,66,50,53,-31.75,1778.447
63,66,53,56,-123.432,1778.447
63,66,56,59,-218.67,1778.447
63,66,59,62,-48.327,41.533
63,66,33,36,4.712,1780.428
63,66,36,39,7.828,1780.428
63,66,39,42,23.744,1780.428
63,66,42,45,28.598,1780.428
63,66,45,48,15.278,1780.428
63,66,48,51,-128.548,1780.428
63,66,51,54,-49.51,1780.428
63,66,54,57,-159.157,1780.428
63,66,57,60,-405.568,1780.428
63,66,61,64,-48.311,276.368
63,66,64,67,649.066,276.368
63,66,67,70,-341.683,276.368
63,66,70,1,-72.016,276.368
63,66,1,62,-397.629,276.368
63,66,62,65,563.478,276.368
63,66,65,68,21.229,1781.445
63,66,68,71,-794.177,1781.445
63,66,71,2,-296.751,1781.445
63,66,69,72,-123.107,409.731
63,66,72,3,-48.858,409.731
64,67,1,4,-15.554,1922.175
64,67,4,7,-18.161,1922.175
64,67,7,10,-13.211,1922.175
64,67,10,13,-4.999,1922.175
64,67,13,16,-5.332,1922.175
64,67,16,19,-0.754,1922.175
64,67,19,22,1.027,1922.175
64,67,22,25,-9.82,1922.175
64,67,25,28,0.149,1922.175
64,67,28,31,-0.636,1922.175
64,67,2,5,-18.952,1920.772
64,67,5,8,-17.852,1920.772
64,67,8,11,-8.953,1920.772
64,67,11,14,-4.37,1920.772
64,67,14,17,-4.232,1920.772
64,67,17,20,0.121,1920.772
64,67,20,23,1.566,1920.772
64,67,23,26,-11.033,1920.772
64,67,26,29,0.617,1920.772
64,67,29,32,-1.186,1920.772
64,67,3,6,-18.221,1920.188
64,67,6,9,-16.844,1920.188
64,67,9,12,-6.756,1920.188
64,67,12,15,-4.895,1920.188
64,67,15,18,-2.254,1920.188
64,67,18,21,0.717,1920.188
64,67,21,24,3.227,1920.188
64,67,24,27,-12.781,1920.188
64,67,27,30,-0.092,1920.188
64,67,30,33,-1.259,1920.188
64,67,31,34,-1.604,1920.193
64,67,34,37,-3.367,1920.193
64,67,37,40,10.092,1920.193
64,67,40,43,30.442,1920.193
64,67,43,46,33.54,1920.193
64,67,46,49,-101.589,1920.193
64,67,49,52,-13.474,1920.193
64,67,52,55,-72.623,1920.193
64,67,55,58,-125.614,1920.193
64,67,58,61,-374.965,1920.193
64,67,32,35,-2.213,1920.018
64,67,35,38,-0.283,1920.018
64,67,38,41,14.104,1920.018
64,67,41,44,35.505,1920.018
64,67,44,47,31.705,1920.018
64,67,47,50,-113.753,1920.018
64,67,50,53,-24.172,1920.018
64,67,53,56,-89.602,1920.018
64,67,56,59,-148.876,1920.018
64,67,59,62,-673.339,1920.018
64,67,33,36,-2.877,1920.113
64,67,36,39,4.016,1920.113
64,67,39,42,22.536,1920.113
64,67,42,45,35.795,1920.113
64,67,45,48,24.983,1920.113
64,67,48,51,-122.798,1920.113
64,67,51,54,-37.076,1920.113
64,67,54,57,-114.109,1920.113
64,67,57,60,-235.337,1920.113
64,67,60,63,-44.458,51.48
64,67,62,65,48.725,535.719
64,67,65,68,1076.888,535.719
64,67,68,71,-669.074,535.719
64,67,71,2,-166.955,535.719
64,67,2,63,-600.71,535.719
64,67,63,66,1259.963,535.719
64,67,66,69,-145.118,535.719
64,67,69,72,-403.96,535.719
64,67,72,3,-111.449,535.719
64,67,70,1,-39.762,73.207
65,68,1,4,-20.088,1938.795
65,68,4,7,-20.656,1938.795
65,68,7,10,-12.136,1938.795
65,68,10,13,-3.25,1938.795
65,68,13,16,0.121,1938.795
65,68,16,19,0.617,1938.795
65,68,19,22,1.218,1938.795
65,68,22,25,-7.948,1938.795
65,68,25,28,0.003,1938.795
65,68,28,31,-1.043,1938.795
65,68,2,5,-23.712,1935.883
65,68,5,8,-18.666,1935.883
65,68,8,11,-7.542,1935.883
65,68,11,14,-1.905,1935.883
65,68,14,17,0.677,1935.883
65,68,17,20,0.801,1935.883
65,68,20,23,1.623,1935.883
65,68,23,26,-8.998,1935.883
65,68,26,29,0.286,1935.883
65,68,29,32,-1.701,1935.883
65,68,3,6,-22.017,1935.016
65,68,6,9,-16.577,1935.016
65,68,9,12,-5.183,1935.016
65,68,12,15,-0.413,1935.016
65,68,15,18,0.521,1935.016
65,68,18,21,1.003,1935.016
65,68,21,24,3.007,1935.016
65,68,24,27,-10.718,1935.016
65,68,27,30,-0.445,1935.016
65,68,30,33,-2.136,1935.016
65,68,31,34,-2.988,1934.461
65,68,34,37,-10.451,1934.461
65,68,37,40,6.031,1934.461
65,68,40,43,26.584,1934.461
65,68,43,46,40.319,1934.461
65,68,46,49,-84.316,1934.461
65,68,49,52,-9.693,1934.461
65,68,52,55,-49.508,1934.461
65,68,55,58,-82.462,1934.461
65,68,58,61,-180.491,1934.461
65,68,32,35,-5.634,1934.602
65,68,35,38,-6.394,1934.602
65,68,38,41,9.815,1934.602
65,68,41,44,34.128,1934.602
65,68,44,47,40.971,1934.602
65,68,47,50,-99.184,1934.602
65,68,50,53,-17.112,1934.602
65,68,53,56,-60.392,1934.602
65,68,56,59,-95.018,1934.602
65,68,59,62,-265.158,1934.602
65,68,33,36,-9.004,1934.247
65,68,36,39,-0.137,1934.247
65,68,39,42,17.748,1934.247
65,68,42,45,38.752,1934.247
65,68,45,48,34.039,1934.247
65,68,48,51,-109.45,1934.247
65,68,51,54,-25.8,1934.247
65,68,54,57,-75.997,1934.247
65,68,57,60,-133.058,1934.247
65,68,60,63,-435.207,1934.247
65,68,61,64,-201.365,309.855
65,68,64,67,622.404,309.855
65,68,67,70,-48.175,309.855
65,68,70,1,-307.042,309.855
65,68,1,63,-122.501,309.855
65,68,63,66,23.807,1936.498
65,68,66,69,4404.228,1936.498
65,68,69,72,-215.428,136.877
65,68,72,3,-44.852,136.877
65,68,71,2,-39.307,75.853
66,69,1,4,-19.96,1991.943
66,69,4,7,-19.105,1991.943
66,69,7,10,-9.809,1991.943
66,69,10,13,-1.956,1991.943
66,69,13,16,2.359,1991.943
66,69,16,19,1.091,1991.943
66,69,19,22,1.132,1991.943
66,69,22,25,-6.123,1991.943
66,69,25,28,-0.003,1991.943
66,69,28,31,-1.03,1991.943
66,69,2,5,-23.149,1989.905
66,69,5,8,-16.412,1989.905
66,69,8,11,-5.723,1989.905
66,69,11,14,-0.56,1989.905
66,69,14,17,2.611,1989.905
66,69,17,20,0.995,1989.905
66,69,20,23,1.432,1989.905
66,69,23,26,-7.136,1989.905
66,69,26,29,0.143,1989.905
66,69,29,32,-1.666,1989.905
66,69,3,6,-21.083,1989.468
66,69,6,9,-14.015,1989.468
66,69,9,12,-3.663,1989.468
66,69,12,15,1.539,1989.468
66,69,15,18,1.58,1989.468
66,69,18,21,0.927,1989.468
66,69,21,24,2.54,1989.468
66,69,24,27,-8.645,1989.468
66,69,27,30,-0.528,1989.468
66,69,30,33,-2.2,1989.468
66,69,31,34,-3.169,1988.891
66,69,34,37,-11.831,1988.891
66,69,37,40,3.211,1988.891
66,69,40,43,20.485,1988.891
66,69,43,46,38.373,1988.891
66,69,46,49,-66.065,1988.891
66,69,49,52,-7.053,1988.891
66,69,52,55,-34.809,1988.891
66,69,55,58,-56.66,1988.891
66,69,58,61,-105.592,1988.891
66,69,32,35,-6.203,1988.946
66,69,35,38,-7.961,1988.946
66,69,38,41,6.264,1988.946
66,69,41,44,28.213,1988.946
66,69,44,47,40.627,1988.946
66,69,47,50,-80.786,1988.946
66,69,50,53,-12.326,1988.946
66,69,53,56,-42.157,1988.946
66,69,56,59,-64.408,1988.946
66,69,59,62,-140.368,1988.946
66,69,33,36,-10.241,1988.601
66,69,36,39,-1.936,1988.601
66,69,39,42,12.578,1988.601
66,69,42,45,34.666,1988.601
66,69,45,48,34.824,1988.601
66,69,48,51,-90.69,1988.601
66,69,51,54,-18.384,1988.601
66,69,54,57,-52.713,1988.601
66,69,57,60,-84.868,1988.601
66,69,60,63,-197.46,1988.601
66,69,61,64,-57.76,284.108
