,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.52,5.34,0.00,468.55,24.041,41.084,MALM_LAG,6/27/2022 2:38:04 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.62,0.12,0.00,-234.11,-196.496,315.425,MALM_LAG,6/27/2022 2:38:24 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.95,7.36,0.00,508.92,21.692,40.096,MALM_LAG,6/27/2022 2:38:27 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.13,0.05,0.00,-267.11,-195.007,334.490,MALM_LAG,6/27/2022 2:38:47 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.24,8.78,0.00,427.02,17.492,36.004,MALM_LAG,6/27/2022 2:38:50 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.64,0.07,0.00,-201.56,-188.688,347.454,MALM_LAG,6/27/2022 2:39:08 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.68,10.28,0.00,530.50,16.089,36.429,MALM_LAG,6/27/2022 2:39:11 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.15,0.30,0.00,-236.51,-206.643,410.555,MALM_LAG,6/27/2022 2:39:30 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.01,13.45,0.00,567.17,12.896,33.099,MALM_LAG,6/27/2022 2:39:33 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.57,0.23,0.00,-181.19,-186.044,408.069,MALM_LAG,6/27/2022 2:39:54 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.65,22.41,0.00,563.54,9.498,33.460,MALM_LAG,6/27/2022 2:39:57 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.72,0.32,0.00,23.00,-159.807,413.982,MALM_LAG,6/27/2022 2:48:24 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.64,9.97,0.00,433.21,14.115,32.138,MALM_LAG,6/27/2022 2:48:27 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.14,0.20,0.00,-106.51,-173.895,414.051,MALM_LAG,6/27/2022 2:49:25 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.07,14.03,0.00,436.98,15.018,31.800,MALM_LAG,6/27/2022 2:49:28 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.67,0.26,0.00,-179.80,-187.380,404.140,MALM_LAG,6/27/2022 2:49:47 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.36,10.14,0.00,443.28,16.007,32.340,MALM_LAG,6/27/2022 2:49:50 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.24,0.12,0.00,-198.18,-203.875,399.456,MALM_LAG,6/27/2022 2:50:19 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.88,10.90,0.00,458.52,17.201,32.109,MALM_LAG,6/27/2022 2:50:22 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.59,0.06,0.00,-161.84,-194.739,361.067,MALM_LAG,6/27/2022 2:50:42 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.25,7.97,0.00,457.21,19.139,33.908,MALM_LAG,6/27/2022 2:50:45 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.88,0.08,0.00,-164.54,-193.639,344.240,MALM_LAG,6/27/2022 2:51:16 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.38,7.70,0.00,464.61,20.074,34.952,MALM_LAG,6/27/2022 2:51:19 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.12,0.12,0.00,-242.42,-198.300,340.613,MALM_LAG,6/27/2022 2:51:37 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.43,7.54,0.00,462.71,20.409,35.313,MALM_LAG,6/27/2022 2:51:40 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.28,0.04,0.00,-223.92,-195.360,328.044,MALM_LAG,6/27/2022 2:52:03 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-7.30,7.09,0.00,468.27,20.514,36.091,MALM_LAG,6/27/2022 2:52:06 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.29,0.27,0.00,-153.27,-191.029,320.277,MALM_LAG,6/27/2022 2:53:18 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.90,7.31,0.00,409.75,19.487,36.314,MALM_LAG,6/27/2022 2:53:21 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-7.09,0.04,0.00,-213.90,-192.993,332.696,MALM_LAG,6/27/2022 2:53:40 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.39,8.03,0.00,448.05,17.979,36.144,MALM_LAG,6/27/2022 2:53:43 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.82,0.07,0.00,-179.82,-205.896,368.880,MALM_LAG,6/27/2022 2:54:13 PM
