a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
12,15,51,54,-20.44,755.409,0.0,-0.027058189669437353,,,,-20583.715066320397,556.9580663661526,830,0.0020618139453920056,5.5846525369912525e-05,-0.02708611293212231,,0.30513
12,15,54,57,-38.679,755.409,0.0,-0.051202725940516995,,,,-25729.643832900132,1317.4279017230988,-18208,0.04944028387155642,0.002470408457780973,-0.04996752171162651,,
12,15,57,60,-53.546,755.409,0.0,-0.07088345518785188,,,,-31667.253948185782,2244.6843761585524,832,0.008993366502962083,0.0006403603893382903,-0.07120363538252103,,-1.38723
12,15,60,63,-29.226,755.409,0.0,-0.03868897511149589,,,,-38453.09407993839,1487.7107998187462,-18526,-0.017220350903578686,-0.0006720239718250032,-0.03902498709740839,,
12,15,61,64,-18.463,756.381,0.0,-0.02440965598025334,,,,-40913.31019354928,998.6798268379301,836,-0.08273690951475614,-0.0019393515224110335,-0.02343998021904782,,0.58155
12,15,1,62,164.579,756.381,0.0,0.21758743278850212,,,,302.7003145192082,65.86378434050667,0,,,0.21758743278850212,,-0.028
12,15,62,65,-14.61,756.381,0.0,-0.019315662344770692,,,,-43476.15166717937,839.7706656532762,-18631,0.09657190085655877,0.0017794288172763052,-0.018425947936132538,,
12,15,71,2,-4319.208,756.381,0.0,-5.710360254950878,,,,-261.96406068139936,1495.909160340603,844,-0.023943448222342532,-0.13510823656207105,-5.642806136669842,,-2.06224
13,16,10,2,460.372,666.96,0.0,0.6902542881132302,,,,42.688700175249544,29.466058349946,0,,,0.6902542881132302,,1.36069
13,16,11,14,-1591.667,666.96,0.0,-2.386450461796809,,,,-31.41592653589794,74.97255238936826,854,0.001363082875190019,0.003255148275399744,-2.388078035934509,,-0.992
13,16,14,17,85.863,5.082,0.0,16.89551357733176,,,,5.026548245743669,84.92611413307529,855,-0.030762514356028375,-0.5118751949584386,16.639575979852538,,0.1823
13,16,17,20,-61.709,5.082,0.0,-12.142660369933099,,,,-9.773843811168247,118.68046590778854,856,-0.05146191269633861,-0.6092089977312529,-11.838055871067471,,0.08693
13,16,12,15,2585.095,208.596,0.0,12.392831118525761,,,,5.026548245743669,62.29316351862322,860,-0.007661903447770937,-0.09459030458426554,12.345535966233628,,0.64547
13,16,15,18,-757.867,208.596,0.0,-3.6331808855395114,,,,-31.41592653589794,114.1397437917379,-995,-0.0470668687997829,-0.17512371041651997,-3.720742740747771,,
13,16,18,21,-646.392,208.596,0.0,-3.098774664902491,,,,-27.925268031909276,86.53411308789191,-16455,0.03583045039577927,0.10907636428849088,-3.0442364827582455,,
13,16,21,24,-54.592,208.596,0.0,-0.26171163397188824,,,,-153.58897417550094,40.1960213915365,-1421,-0.053490353179919715,-0.014383743492173029,-0.2689035057179747,,
13,16,24,27,-65.854,208.596,0.0,-0.3157011639724635,,,,-430.04912769140304,135.76701017751853,864,0.028477839447069452,0.00912035100669556,-0.32026133947581126,,1.16079
13,16,30,33,-25.046,749.627,0.0,-0.03341128321151719,,,,-1661.5534478986015,55.51463281881305,866,0.09537289730685776,0.003346094233476586,-0.03508433032825549,,-0.0275
13,16,31,34,-25.047,749.15,0.0,-0.033433891743976506,,,,-1979.203371761568,66.17247127078954,871,0.0840371029851848,0.0029329246490751304,-0.03490035406851407,,0.14784
13,16,34,37,-11.427,749.15,0.0,-0.015253287058666489,,,,-3166.7253948185116,48.302971483135735,872,-0.022289693096105775,-0.0003362437027743092,-0.015085165207279334,,0.39635
13,16,23,26,-312.554,749.602,0.0,-0.41695993340466003,,,,-317.6499238629682,132.44729109989854,878,-0.06107767746755812,-0.02471226058852427,-0.4046038031103979,,0.30975
13,16,32,35,-22.331,749.602,0.0,-0.029790475478987517,,,,-2334.552407467609,69.54742624907509,881,0.08007760301922819,0.0024850482216488314,-0.031032999589811934,,0.14064
13,16,35,38,-10.241,749.602,0.0,-0.013661916590403974,,,,-3647.7381366681584,49.83509416679599,882,-0.04825940450115251,-0.0006437816983028925,-0.013340025741252527,,0.45031
13,16,33,36,-17.035,749.742,0.0,-0.02272114940872994,,,,-2729.6949501191402,62.021806801912604,887,-0.005091493164365449,-0.00011539082111261187,-0.022663453998173634,,0.19932
13,16,51,54,-36.271,749.742,0.0,-0.0483779753568561,,,,-19034.56082224999,920.8535143873886,893,-0.03842454503750156,-0.0018238611749923361,-0.04746604476935993,,-0.5887
13,16,54,57,-46.179,749.742,0.0,-0.061593188056691506,,,,-23929.162176543286,1473.8733859789002,894,0.07821437095624814,0.005013537812165986,-0.0640999569627745,,-1.029
13,16,52,55,-63.275,748.61,0.0,-0.08452331654666649,,,,-20583.715066320397,1739.8038642569873,-18111,0.02977739819257035,0.0024799610593830984,-0.08328333601697493,,
13,16,1,50,-4317.062,748.91,0.0,-5.764460349040606,,,,329.80168775098423,-1901.1287520872195,0,,,-5.764460349040606,,
13,16,50,53,-15.753,748.91,0.0,-0.021034570242085163,,,,-17564.99359207103,369.4720915141939,906,0.015783574476697815,0.00033464162651886467,-0.021201891055344597,,-0.23734
13,16,53,56,-54.403,748.91,0.0,-0.07264290769251312,,,,-22214.55071938395,1613.7295573388594,907,0.03513124735978939,0.0025976655750169914,-0.07394174048002161,,-1.00927
13,16,2,63,10.204,749.434,0.0,0.013615608579274494,,,,302.7003145192082,4.121448999316819,0,,,0.013615608579274494,,1.55211
14,17,7,10,-180.821,570.955,0.0,-0.3166992144739953,,,,-97.73843811168241,30.953686573885022,-435,-0.06452934492137373,-0.02111775013844408,-0.32725808954321733,,
14,17,10,13,-3499.098,570.955,0.0,-6.128500494785053,,,,-9.773843811168247,59.89900663269643,922,0.0020325456058711304,0.012469128787717665,-6.134735059178912,,-0.0877
14,17,13,16,131.545,8.156,0.0,16.1286169691025,,,,5.026548245743669,81.07127133231374,923,0.024837162955672457,0.40562639231373154,16.331430165259363,,0.36922
14,17,16,19,-53.709,8.156,0.0,-6.585213339872486,,,,-31.41592653589794,206.88057850864914,-1071,-0.022543753832769853,-0.15014787685755238,-6.660287278301262,,
14,17,28,31,-17.71,575.641,0.0,-0.030765702929429976,,,,-913.8543963442296,28.115372878680127,928,-0.04161437712018845,-0.001254199204728284,-0.030138603327065833,,-0.71225
14,17,2,5,-704.424,167.6,0.0,-4.203007159904534,,,,-565.4866776461627,2376.7445549774493,929,-0.03912957092147388,-0.16130595043318152,-4.122354184687944,,-2.02515
14,17,11,3,55.541,167.6,0.0,0.33139021479713604,,,,42.688700175249544,14.146617520486485,0,,,0.33139021479713604,,1.69386
14,17,15,18,87.348,5.084,0.0,17.180959874114873,,,,5.026548245743669,86.36092371542448,937,0.06623323478850462,1.1769263695145469,17.769423058872146,,-0.30562
14,17,18,21,-58.583,5.084,0.0,-11.523013375295044,,,,-9.773843811168247,112.6241329641364,938,0.07260839179892571,0.8681862744422606,-11.957106512516173,,0.30992
14,17,23,26,-467.857,574.73,0.0,-0.814046595792807,,,,-226.194671058465,184.1330019616172,940,-0.06363359089603036,-0.0502033968389648,-0.7889448973733246,,-1.25397
14,17,26,29,-4.955,574.73,0.0,-0.008621439632523098,,,,-565.4866776461627,4.87530925432244,941,-0.005657358029797491,-4.8636992294018994e-05,-0.008597121136376088,,-0.18307
14,17,29,32,-26.544,574.73,0.0,-0.04618516520801072,,,,-1130.9733552923267,52.234191260034315,942,-0.0017206080121007527,-7.939825865710404e-05,-0.04614546607868217,,-0.66675
14,17,47,50,160.889,574.73,0.0,0.279938405860143,,,,-12440.706908215672,-3482.6316596591637,948,-0.09393328231521282,-0.025115922776161315,0.26738044447206233,,-0.21584
14,17,21,24,-229.6,573.643,0.0,-0.4002489353134266,,,,-97.73843811168241,39.119705793398126,949,-0.020947978980708184,-0.008297498373238954,-0.3961001861268071,,-0.17231
14,17,24,27,-431.883,573.643,0.0,-0.7528776608448111,,,,-317.6499238629682,239.15153164548383,950,-0.0856239236723575,-0.06181779815153887,-0.7219687617690417,,-1.13526
14,17,27,30,-6.082,573.643,0.0,-0.010602412999025526,,,,-726.0569688296413,7.697955844352459,951,-0.03990817231715144,-0.000414845070660301,-0.010394990463695375,,0.27698
14,17,30,33,-35.966,573.643,0.0,-0.06269753139147519,,,,-1379.5082407763177,86.49176123087189,952,-0.06136883907130542,-0.0037331259124543936,-0.06083096843524799,,-0.7312
14,17,36,39,-12.439,573.643,0.0,-0.021684218233291436,,,,-3647.7381366681584,79.09834981341221,954,-0.0027971618293535522,-6.056955611634038e-05,-0.021653933455233268,,0.10402
14,17,48,51,159.331,573.643,0.0,0.27775288812031174,,,,-13612.87003385493,-3781.0139675096525,958,-0.08415689038062558,-0.022430959460229827,0.2665374083901968,,-0.24796
14,17,31,34,-36.128,573.607,0.0,-0.06298388966661844,,,,-1661.5534478986015,104.65109903763496,959,-0.08563272201520465,-0.005172034230501048,-0.060397872551367915,,-0.60115
14,17,37,40,-9.239,573.607,0.0,-0.01610684667376793,,,,-4174.827570770416,67.24330757181814,961,0.09671319145858248,0.00163689943014729,-0.016925296388841576,,0.16772
14,17,46,49,163.618,573.607,0.0,0.28524407826264325,,,,-11337.658820955263,-3234.0000400397107,964,-0.09691083765118814,-0.026365682377261057,0.27206123707401275,,-0.35326
14,17,55,58,-49.0,573.607,0.0,-0.08542434105581,,,,-23929.162176543286,2044.1329109488224,-18266,0.008956056990702224,0.0007616545560832633,-0.08504351377776836,,
14,17,58,61,-34.133,573.607,0.0,-0.05950589863791761,,,,-29596.59532361917,1761.1720013547488,968,-0.004885145557151198,-0.0002899866628265427,-0.05936090530650434,,0.41221
14,17,53,56,-86.495,573.568,0.0,-0.1508016486275385,,,,-20583.715066320397,3104.058166880619,970,-0.0875241599001631,-0.012645398660503293,-0.14447894929728686,,-1.2425
14,17,56,59,-55.596,573.568,0.0,-0.09693009372907833,,,,-25729.643832900132,2493.976788338812,971,0.03952029994227188,0.003907927613321274,-0.09888405753573898,,-1.1497
14,17,59,62,-23.487,573.568,0.0,-0.04094893717920107,,,,-31667.253948185782,1296.7403925620665,-18477,0.06278953006866614,0.0024929004969380247,-0.039702486930732056,,
14,17,2,51,495.863,573.568,0.0,0.8645234741129213,,,,329.80168775098423,285.12130086278574,0,,,0.8645234741129213,,-1.46821
14,17,51,54,-64.072,573.568,0.0,-0.11170776612363313,,,,-17564.99359207103,1962.1461961461853,-3560,0.09287992839858397,0.00991495897910187,-0.1067502866340822,,
14,17,57,60,-48.629,573.793,0.0,-0.08475007537561455,,,,-27618.090083558098,2340.6352163120614,980,-0.04071763767220225,-0.003381969948348537,-0.08305909040144027,,-0.62826
14,17,60,63,-14.444,573.793,0.0,-0.02517284107683433,,,,-33832.16035235902,851.6515958359088,-18531,0.09996221579952883,0.002396550712272412,-0.023974565720698122,,
14,17,3,61,255.186,573.793,0.0,0.4447352965267963,,,,300.18280695290974,133.50188966244835,0,,,0.4447352965267963,,-1.40521
15,18,10,13,-1623.871,609.253,0.0,-2.6653475649689047,,,,-27.925268031909276,74.43054514995339,-17021,0.008930013588234914,0.02369578811760409,-2.6534996709101026,,
15,18,13,16,-2320.221,609.253,0.0,-3.8083045959560313,,,,-31.41592653589794,119.64141741287716,995,-0.0470668687997829,-0.17512371041651997,-3.720742740747771,,-0.8228
15,18,16,19,727.927,37.873,0.0,19.22020964803422,,,,5.026548245743669,96.61131108915195,-1076,0.04192876129790104,0.7893317315495416,18.82554378225945,,
15,18,19,22,-400.063,37.873,0.0,-10.563277268766669,,,,-9.773843811168247,103.24382215898932,997,0.006734955355566262,0.07138358343739704,-10.598969060485366,,-0.15997
15,18,22,25,-50.734,37.873,0.0,-1.339582288173633,,,,-97.73843811168241,130.92868056816454,998,-0.030354186375955983,-0.04005402674469405,-1.319555274801286,,-1.03108
15,18,28,31,-23.757,610.151,0.0,-0.03893626331842446,,,,-726.0569688296413,28.269945322528013,1000,0.028214947462433287,0.0011143046474553636,-0.03949341564215214,,-0.78933
15,18,11,14,-4392.575,609.279,0.0,-7.209463972991027,,,,-9.773843811168247,70.46417483425878,-16951,-0.01847170111425983,-0.1344124772560651,-7.276670211619059,,
15,18,14,17,946.581,52.429,0.0,18.054530889393273,,,,5.026548245743669,90.75197056980464,1005,-0.04675573247878619,-0.8248691359687719,17.642096321408886,,-0.23371
15,18,17,20,-361.849,52.429,0.0,-6.901695626466268,,,,-31.41592653589794,216.82316277419238,-16527,0.03147129496356179,0.21384038194164123,-6.794775435495447,,
15,18,20,23,-104.982,52.429,0.0,-2.0023651032825343,,,,-27.925268031909276,55.91658220690647,1007,0.006193292713349171,0.012439754724770768,-2.00858498064492,,0.48337
15,18,23,26,-50.532,52.429,0.0,-0.9638177344599362,,,,-153.58897417550094,148.03177712785697,1008,-0.04164039759396649,-0.039315203322117465,-0.9441601327988776,,0.61942
15,18,26,29,-6.357,610.166,0.0,-0.010418476283503177,,,,-430.04912769140304,4.480456637594112,1009,0.08540161056940389,0.0009294426018554448,-0.0108831975844309,,-0.1911
15,18,29,32,-35.487,610.166,0.0,-0.058159582802057144,,,,-913.8543963442296,53.14939043320617,1010,0.06632534622155677,0.003989765763242732,-0.06015446568367851,,-0.62307
15,18,12,21,212.545,62.779,0.0,3.3856066519058916,,,,18.84955592153876,63.81718191343371,0,,,3.3856066519058916,,1.08911
15,18,21,24,-49.972,62.779,0.0,-0.7959986619729528,,,,-56.54866776461626,45.01266387698759,1015,0.03978104857523336,0.03230829027007509,-0.8121528071079903,,-0.20661
15,18,24,27,-55.872,62.779,0.0,-0.8899791331496201,,,,-226.194671058465,201.30853727167613,1016,0.0480089886818874,0.043777863609775536,-0.9118680649545079,,0.18714
15,18,27,30,-8.343,610.086,0.0,-0.013675121212419232,,,,-565.4866776461627,7.733098860819515,1017,-0.047418093581346896,-0.0006334301522680115,-0.013358406136285226,,0.37057
15,18,30,33,-48.001,610.086,0.0,-0.07867907147516907,,,,-1130.9733552923267,88.98393345755676,1018,0.011441372547606767,0.0009053759401606992,-0.07913175944524942,,-0.6751
15,18,31,34,-47.609,609.348,0.0,-0.07813105155018152,,,,-1379.5082407763177,107.7824294739947,1021,-0.013001529315006722,-0.0010092621812241298,-0.07762642045956945,,-0.52047
15,18,40,43,-3.591,609.348,0.0,-0.005893184190314895,,,,-5375.614096142546,31.67948400462115,1024,-0.025695614458375544,-0.00014950813716108503,-0.005818430121734353,,0.42941
15,18,46,49,207.229,609.348,0.0,0.34008317086459633,,,,-10301.631376971342,-3503.4114637586313,1026,-0.007942101504623308,-0.0026902917778324764,0.33873802497568006,,-0.04513
15,18,52,55,-152.582,609.348,0.0,-0.2504020690968051,,,,-17564.99359207103,4398.310739126709,-3641,-0.0043072846495096975,-0.001080880819106178,-0.2509425095063582,,
15,18,55,58,-63.909,609.348,0.0,-0.1048809547253786,,,,-22214.55071938395,2329.883288244335,1029,0.025164688962305247,0.0026729283084845484,-0.10621741887962088,,-0.7404
15,18,58,61,-31.186,609.348,0.0,-0.051179293277404704,,,,-27618.090083558098,1413.4743321482024,1030,0.03961952220609743,0.002068679186989622,-0.052213632870899515,,1.21001
15,18,32,35,-42.099,609.137,0.0,-0.06911253133531538,,,,-1661.5534478986015,114.8341647331934,1031,-0.046834259035035596,-0.0031627711729343005,-0.06753114574884822,,-0.51442
15,18,41,44,-2.907,609.137,0.0,-0.0047723254374631655,,,,-6053.499977617167,28.88927192886511,1034,0.07310018622778686,0.00036209238874253345,-0.004953371631834432,,0.40181
15,18,47,50,202.153,609.137,0.0,0.3318678720878883,,,,-11337.658820955263,-3762.6047073688997,1036,-0.004096843542723461,-0.0013568313858497993,0.33118945639496344,,0.09654
15,18,50,53,-44.424,609.137,0.0,-0.07292940668519562,,,,-14856.242592975721,1083.4569578770515,1037,-0.05301775164987085,-0.0037667021325079597,-0.07104605561894164,,-0.96685
15,18,53,56,-124.166,609.137,0.0,-0.20383920201859354,,,,-19034.56082224999,3879.9896887818218,1038,-0.03262275316304495,-0.006543069501762311,-0.20056766726771239,,-0.98972
15,18,56,59,-68.157,609.137,0.0,-0.11189108525668282,,,,-23929.162176543286,2677.4599252165945,-3925,-0.05528940276311771,-0.0063622744557971095,-0.11507222248458138,,
15,18,48,51,200.67,609.255,0.0,0.3293694758352414,,,,-12440.706908215672,-4097.589113378863,1044,0.0035132536560275405,0.001159194787825224,0.329949073229154,,0.02095
15,18,51,54,-97.636,609.255,0.0,-0.1602547373431486,,,,-16172.918980680128,2591.7868833209163,-18049,0.06951494459244287,0.010765903591268167,-0.15487178554751452,,
15,18,54,57,-93.333,609.255,0.0,-0.15319201319644485,,,,-20583.715066320397,3153.260750071615,-18207,0.09312840740671505,0.013631775447631445,-0.14637612547262913,,
15,18,60,63,-7.758,609.255,0.0,-0.012733584459708989,,,,-31667.253948185782,403.2376527562766,1048,0.09720063327977244,0.0013009384962520496,-0.013384053707835013,,1.16823
15,18,63,66,7.596,609.255,0.0,0.012467685944309033,,,,-38453.09407993839,-479.42110057564076,1049,-0.044301523540472273,-0.0005403679212648074,0.01219750198367663,,
15,18,66,69,9.067,609.255,0.0,0.014882110118095052,,,,-46143.712895927434,-686.7158165749548,1050,-0.01118726871407786,-0.0001655640601087114,0.014799328088040697,,
15,18,67,70,7.605,609.011,0.0,0.012487459175614234,,,,-48918.08827489884,-610.8626302818926,-18890,-0.05648609438220697,-0.0007258685369307752,0.012850393444079622,,
15,18,1,62,167.634,609.011,0.0,0.27525611195856886,,,,447.0198434849491,123.04494408599507,0,,,0.27525611195856886,,-1.39587
15,18,72,3,-100.644,609.069,0.0,-0.16524236170286127,,,,-356.1628798434396,58.85319541622237,1061,0.055767416800608836,0.00947946221849258,-0.16998209281210758,,1.51053
16,19,10,13,-1039.716,707.572,0.0,-1.4694137133747518,,,,-56.54866776461626,83.09338788639991,-17020,-0.039600703075142345,-0.05936526936035347,-1.4990963480549286,,
16,19,13,2,2702.866,707.572,0.0,3.819916559728197,,,,40.7835846302384,155.78989029412406,0,,,3.819916559728197,,-1.66612
16,19,14,17,-61.999,9.205,0.0,-6.7353612167300385,,,,-31.41592653589794,211.59761317752705,1071,-0.022543753832769853,-0.15014787685755238,-6.660287278301262,,-1.83316
16,19,12,15,-1710.9,196.898,0.0,-8.689270586801289,,,,-9.773843811168247,84.92757354837406,-16880,-0.04536138781957513,-0.4033046011686352,-8.890922887385607,,
16,19,15,18,3629.003,196.898,0.0,18.43087791648468,,,,5.026548245743669,92.6436970586218,1076,0.04192876129790104,0.7893317315495416,18.82554378225945,,0.11449
16,19,18,21,-1089.891,196.898,0.0,-5.535307621204888,,,,-31.41592653589794,173.89681758136874,-1209,-0.010535231247500741,-0.05862455745020689,-5.564619899929991,,
16,19,24,27,-249.8,196.898,0.0,-1.2686771831100367,,,,-153.58897417550094,194.8548271137347,1079,-0.008314085883040646,-0.01050422454572697,-1.2634250708371733,,-1.00814
16,19,27,30,-11.659,707.847,0.0,-0.016471073551205275,,,,-430.04912769140304,7.083370812836769,1080,0.008257743926657467,0.00013657781991445114,-0.0165393624611625,,0.21064
16,19,30,33,-66.714,707.847,0.0,-0.0942491809670734,,,,-913.8543963442296,86.13002837860292,1081,-0.033446224846125173,-0.0031004304511926956,-0.09269896574147704,,-0.91687
16,19,17,20,674.109,39.639,0.0,17.00620600923333,,,,5.026548245743669,85.48251498246724,-16525,-0.01724715070954497,-0.2958599687739998,17.15413599362033,,
16,19,20,23,-242.603,39.639,0.0,-6.120310805015262,,,,-9.773843811168247,59.818961884024574,1083,0.002034972614265557,0.012467350237152175,-6.1265444801338385,,-0.97762
16,19,23,26,-51.822,39.639,0.0,-1.307348823128737,,,,-97.73843811168241,127.77823203974889,1084,-0.07612350047448427,-0.09587095250837652,-1.2594133468745485,,-0.0038
16,19,26,29,-8.868,709.871,0.0,-0.012492410592910544,,,,-317.6499238629682,3.968213273702972,1085,0.03342067794209094,0.0004246000417711445,-0.012704710613796116,,-0.3262
16,19,29,32,-49.166,709.871,0.0,-0.06926047126872346,,,,-726.0569688296413,50.287047829081814,1086,0.020903855334859747,0.0014631031198037853,-0.06999202282862535,,-0.85202
16,19,32,35,-58.27,709.871,0.0,-0.08208533663158518,,,,-1379.5082407763177,113.23739833016991,1087,-0.05675560274080146,-0.004530244381489912,-0.07982021444084023,,-0.83279
16,19,22,25,-1105.324,708.941,0.0,-1.5591198703418196,,,,-56.54866776461626,88.16615155317115,1092,0.03955186379780836,0.06291020467970831,-1.5905749726816738,,-0.16844
16,19,28,31,-32.87,708.941,0.0,-0.046364930226915915,,,,-565.4866776461627,26.218750353314825,1094,-0.0011316986293268914,-5.2441454025817236e-05,-0.04633870949990301,,-0.972
16,19,31,34,-65.658,708.941,0.0,-0.09261419497532235,,,,-1130.9733552923267,104.74418683893806,1095,-0.04334869776788412,-0.003929534642214252,-0.09064942765421521,,-0.78849
16,19,46,49,289.933,708.941,0.0,0.4089663314718714,,,,-9330.53018116169,-3815.872698877272,1100,-0.05175910930295508,-0.020633741023401597,0.3986494609601706,,-0.71735
16,19,36,39,-20.729,707.714,0.0,-0.02929008045622949,,,,-2729.6949501191402,79.95298470995297,1103,0.010017264451061542,0.0002948834444455456,-0.029437522178452264,,-0.05497
16,19,48,51,282.701,707.714,0.0,0.3994565601358741,,,,-11337.658820955263,-4528.90219261294,1107,-0.050389277263828226,-0.01963366428681501,0.3896397279924666,,-0.73643
16,19,51,54,-140.453,707.714,0.0,-0.19846011241829326,,,,-14856.242592975721,2948.371575115398,1108,-0.057323553546897214,-0.011059455243702332,-0.1929303847964421,,-1.05133
16,19,54,57,-126.723,707.714,0.0,-0.17905962012903515,,,,-19034.56082224999,3408.321230155098,1109,-0.014320786780274427,-0.002546043964450795,-0.17778659814680975,,-0.99208
16,19,57,60,-69.804,707.714,0.0,-0.0986330636387015,,,,-23929.162176543286,2360.2065757798027,-3977,0.020837894699802257,0.0020341120872809787,-0.097616007595061,,
16,19,47,50,283.93,708.884,0.0,0.4005309754487335,,,,-10301.631376971342,-4126.122464131611,1112,-0.05271910917369957,-0.020573332345144912,0.39024430927616105,,-0.6531
16,19,50,53,-64.288,708.884,0.0,-0.0906890266954819,,,,-13612.87003385493,1234.5379339023953,-17996,-0.08370592865402086,-0.007922801945468252,-0.09465042766821602,,
16,19,56,59,-89.887,708.884,0.0,-0.1268007177478967,,,,-22214.55071938395,2816.82097566494,1115,0.057841756211432796,0.007552810103775454,-0.13057712279978442,,-0.79531
16,19,68,71,6.022,708.884,0.0,0.008495042912521653,,,,-48918.08827489884,-415.56125909378795,1119,-0.06682352124946248,-0.0005493150960821386,0.008220385364480585,,-0.70774
16,19,52,55,-214.762,708.724,0.0,-0.30302628385662117,,,,-16172.918980680128,4900.819537829712,-3622,-0.0036556387774380667,-0.001109783116947649,-0.303581175415095,,
16,19,55,58,-85.251,708.724,0.0,-0.12028801056546695,,,,-20583.715066320397,2475.974135374109,1122,-0.008986506514192064,-0.0010761336495000856,-0.1197499437407169,,-0.76006
16,19,70,1,-37.18,4.275,0.0,-8.697076023391812,,,,-514.9967957134695,4478.966284123227,1127,-0.08622084727756725,-0.7188781231409953,-8.337636961821314,,-2.05286
16,19,1,63,37.088,4.275,0.0,8.675555555555555,,,,500.1823992182482,4339.360192328979,0,,,8.675555555555555,,-2.08464
17,20,4,7,-101.604,628.81,0.0,-0.1615813997868991,,,,-726.0569688296413,117.3173013485264,1134,0.02911056379101421,0.004773200931032978,-0.1639680002524156,,-1.10037
17,20,10,13,-593.725,628.81,0.0,-0.9442041316136831,,,,-97.73843811168241,92.2850370825188,1136,0.015411755010864826,0.014664848281166876,-0.9515365557542665,,-1.04104
17,20,13,16,-91.195,7.907,0.0,-11.533451372201846,,,,-9.773843811168247,112.72615231560493,-856,-0.05146191269633861,-0.6092089977312529,-11.838055871067471,,
17,20,16,19,133.693,7.907,0.0,16.908182622992285,,,,5.026548245743669,84.98979570231546,-16588,-0.019769759034401053,-0.3376079096774198,17.076986577830993,,
17,20,28,31,-23.585,631.115,0.0,-0.03737036831639242,,,,-430.04912769140304,16.071094295971008,1142,0.018056365299748037,0.0006809204963177107,-0.037710828564551276,,-0.90707
17,20,2,5,-91.33,246.022,0.0,-0.3712269634422938,,,,-1130.9733552923267,419.84780441931287,1143,0.0010276573477757686,0.0003816902400638478,-0.3714178085623257,,-1.66174
17,20,11,14,-355.972,246.022,0.0,-1.4469112518392664,,,,-56.54866776461626,81.82090366514369,-16940,0.028016642411647887,0.03997757641275035,-1.4269224636328912,,
17,20,14,3,453.437,246.022,0.0,1.8430750095519914,,,,40.7835846302384,75.16720563194109,0,,,1.8430750095519914,,-0.28437
17,20,3,6,-57.494,246.022,0.0,-0.2336945476420808,,,,-913.8543963442296,213.56278976439157,-17506,0.09449883347095504,0.021087490513520407,-0.2231508023853206,,
17,20,6,9,-50.982,246.022,0.0,-0.20722537008885383,,,,-430.04912769140304,89.11708964223976,-366,0.05807294559186573,0.01169461720800516,-0.20137806148485127,,
17,20,12,15,-835.711,246.022,0.0,-3.39689539959841,,,,-27.925268031909276,94.85921451014516,-16870,0.028862088725828374,0.09664678241106062,-3.34857200839288,,
17,20,15,18,-1618.187,246.022,0.0,-6.577407711505475,,,,-31.41592653589794,206.63535746130458,-16659,-0.07826678878454249,-0.5357586340308123,-6.845287028520881,,
17,20,18,21,675.555,42.286,0.0,15.975854892872343,,,,5.026548245743669,80.30340538602289,1153,-0.0039759008062983025,-0.06339239341582825,15.944158696164429,,-0.09333
17,20,21,24,-140.469,42.286,0.0,-3.321879581894717,,,,-9.773843811168247,32.46753219294784,-1432,0.0037926201970209478,0.012574781908445853,-3.315592190940494,,
17,20,24,27,-50.566,42.286,0.0,-1.1958094877737313,,,,-97.73843811168241,116.87655161413548,1155,0.01359984115383574,0.016374162085668553,-1.2039965688165655,,-0.0887
17,20,27,30,-8.349,632.669,0.0,-0.013196473985607008,,,,-317.6499238629682,4.191858956787707,1156,0.019661322670413275,0.0002620361215108988,-0.013327492046362457,,0.19884
17,20,30,33,-46.3,632.669,0.0,-0.07318202725279728,,,,-726.0569688296413,53.13432087997419,1157,0.016984590364050225,0.0012536128048825507,-0.07380883365523855,,-0.79129
17,20,33,36,-29.575,632.669,0.0,-0.046746402937396965,,,,-1379.5082407763177,64.48704807878939,1158,-0.09126659549580474,-0.004080192412541088,-0.044706306731126425,,-0.64785
17,20,23,26,-758.331,631.935,0.0,-1.2000142419710889,,,,-56.54866776461626,67.85920668203093,1163,-0.012083433846325153,-0.014413212159683386,-1.1928076358912472,,1.05222
17,20,29,32,-34.675,631.935,0.0,-0.054871149722677176,,,,-565.4866776461627,31.028904155301877,1165,0.06617830529138553,0.0037555475853566847,-0.056748923515355515,,-0.76968
17,20,32,35,-40.46,631.935,0.0,-0.06402557225031057,,,,-1130.9733552923267,72.41121627244503,1166,-0.02993489056735449,-0.001888334948801848,-0.06308140477590965,,-0.6881
17,20,47,50,193.936,631.935,0.0,0.3068923227863626,,,,-9330.53018116169,-2863.4680801249715,1171,0.00024893398637818037,7.640543925535592e-05,0.30693052550599026,,-0.16175
17,20,50,53,-50.119,631.935,0.0,-0.07931037211105574,,,,-12440.706908215672,986.6770942151667,-3490,0.03477087321106758,0.002710566510758239,-0.07795508885567662,,
17,20,31,34,-45.415,631.97,0.0,-0.07186258841400699,,,,-913.8543963442296,65.67194235481618,1173,0.007491759194572792,0.0005404014863986811,-0.07213278915720633,,-0.66078
17,20,40,43,-2.783,631.97,0.0,-0.004403690048578255,,,,-4174.827570770416,18.38464662793181,1176,0.009220775504308186,4.0793511233052325e-05,-0.004424086804194781,,0.28361
17,20,46,49,197.599,631.97,0.0,0.31267148757061247,,,,-8422.260838423801,-2633.4008250576835,1178,0.010895185027495074,0.003425273202559753,0.3143841241718923,,-0.25283
