7990
174	1 8	1 11	1 65	1 62
175	1 8	1 11	1 50	1 47
176	1 8	1 11	1 3	1 6
177	1 8	1 11	1 9	1 12
178	1 8	1 11	1 12	1 15
179	1 8	1 11	1 26	1 29
180	1 8	1 11	1 32	1 35
181	1 8	1 11	1 41	1 44
182	1 8	1 11	1 34	1 37
183	1 8	1 11	1 40	1 43
184	1 8	1 11	1 46	1 49
185	1 8	1 11	1 58	1 61
186	1 8	1 11	1 36	1 39
187	1 8	1 11	1 39	1 42
188	1 8	1 11	1 42	1 45
189	1 8	1 11	1 48	1 51
190	1 8	1 11	1 60	1 63
191	1 8	1 11	1 44	1 47
192	1 8	1 11	1 47	1 61
193	1 8	1 11	1 61	1 64
194	1 8	1 11	1 64	1 67
195	1 8	1 11	1 67	1 70
196	1 8	1 11	1 1	1 63
197	1 8	1 11	1 63	1 66
198	1 8	1 11	1 66	1 69
199	1 8	1 11	1 72	1 3
200	1 9	1 12	1 7	1 10
201	1 9	1 12	1 10	1 13
202	1 9	1 12	1 13	1 16
203	1 9	1 12	1 19	1 22
204	1 9	1 12	1 22	1 25
205	1 9	1 12	1 25	1 28
206	1 9	1 12	1 28	1 31
207	1 9	1 12	1 5	1 8
208	1 9	1 12	1 8	1 11
209	1 9	1 12	1 14	1 17
210	1 9	1 12	1 26	1 29
211	1 9	1 12	1 63	1 60
212	1 9	1 12	1 57	1 54
213	1 9	1 12	1 51	1 48
214	1 9	1 12	1 15	1 18
215	1 9	1 12	1 24	1 27
216	1 9	1 12	1 30	1 33
217	1 9	1 12	1 36	1 39
218	1 9	1 12	1 39	1 42
219	1 9	1 12	1 42	1 45
220	1 9	1 12	1 31	1 34
221	1 9	1 12	1 34	1 37
222	1 9	1 12	1 40	1 43
223	1 9	1 12	1 46	1 49
224	1 9	1 12	1 49	1 52
225	1 9	1 12	1 55	1 58
226	1 9	1 12	1 32	1 35
227	1 9	1 12	1 41	1 44
228	1 9	1 12	1 44	1 47
229	1 9	1 12	1 47	1 50
230	1 9	1 12	1 45	1 48
231	1 9	1 12	1 48	1 61
232	1 9	1 12	1 61	1 64
233	1 9	1 12	1 1	1 62
