Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
5,8,13,16,-2222.359,464.646,0.0
5,8,16,19,2037.136,464.646,0.0
5,8,19,22,-50.102,464.646,0.0
5,8,22,25,68.525,464.646,0.0
5,8,25,28,0.267,743.814,0.0
5,8,28,31,0.836,743.814,0.0
5,8,3,6,-1302.288,726.668,0.0
5,8,6,9,7177.327,726.668,0.0
5,8,9,12,-3537.923,726.668,0.0
5,8,12,15,-467.799,726.668,0.0
5,8,15,18,113.921,726.668,0.0
5,8,18,21,-167.172,726.668,0.0
5,8,21,24,-85.588,726.668,0.0
5,8,24,27,133.954,726.668,0.0
5,8,27,30,0.421,746.579,0.0
5,8,30,33,1.528,746.579,0.0
5,8,11,14,-47.996,22.877,0.0
5,8,14,17,78.07,22.877,0.0
5,8,17,20,-53.854,22.877,0.0
5,8,20,23,-87.749,22.877,0.0
5,8,23,26,87.623,22.877,0.0
5,8,26,29,0.305,746.08,0.0
5,8,29,32,1.28,746.08,0.0
5,8,32,35,0.181,746.08,0.0
5,8,35,38,-2.84,746.08,0.0
5,8,38,41,-3.539,746.08,0.0
5,8,31,34,0.539,746.121,0.0
5,8,34,37,-1.82,746.121,0.0
5,8,37,40,-3.384,746.121,0.0
5,8,40,43,-6.321,746.121,0.0
5,8,43,46,-6.388,746.121,0.0
5,8,46,49,24.279,746.121,0.0
5,8,49,52,7.001,746.121,0.0
5,8,52,55,17.308,746.121,0.0
5,8,55,58,3.967,746.121,0.0
5,8,58,61,-4.158,746.121,0.0
5,8,33,36,-1.067,745.302,0.0
5,8,36,39,-3.491,745.302,0.0
5,8,39,42,-4.941,745.302,0.0
5,8,42,45,-7.1,745.302,0.0
5,8,45,48,-5.315,745.302,0.0
5,8,48,51,33.311,745.302,0.0
5,8,51,54,13.183,745.302,0.0
5,8,54,57,8.701,745.302,0.0
5,8,57,60,0.633,745.302,0.0
5,8,60,63,-16.733,745.302,0.0
5,8,41,44,-7.201,745.48,0.0
5,8,44,47,-5.837,745.48,0.0
5,8,47,50,29.302,745.48,0.0
5,8,50,53,10.75,745.48,0.0
5,8,53,56,12.08,745.48,0.0
5,8,56,59,3.489,745.48,0.0
5,8,59,62,-9.941,745.48,0.0
5,8,62,65,-37.086,745.48,0.0
5,8,65,68,-38.463,745.48,0.0
5,8,68,71,-19.437,745.48,0.0
5,8,61,64,-25.976,742.615,0.0
5,8,64,67,-43.901,742.615,0.0
5,8,67,70,-25.216,742.615,0.0
5,8,70,1,-687.548,742.615,0.0
5,8,1,63,769.615,742.615,0.0
5,8,63,66,-44.636,742.615,0.0
5,8,66,69,-30.156,742.615,0.0
5,8,69,72,-15.913,742.615,0.0
5,8,72,3,-1857.017,742.615,0.0
5,8,71,2,-51.869,34.704,0.0
6,9,1,4,-116.325,69.048,0.0
6,9,4,7,-200.019,69.048,0.0
6,9,7,10,603.911,69.048,0.0
6,9,10,13,-187.977,69.048,0.0
6,9,13,16,-48.033,69.048,0.0
6,9,16,19,-84.288,69.048,0.0
6,9,19,22,89.843,69.048,0.0
6,9,22,25,0.869,908.299,0.0
6,9,25,28,-0.029,908.299,0.0
6,9,28,31,-0.659,908.299,0.0
6,9,2,5,-3220.344,567.587,0.0
6,9,5,8,5680.863,567.587,0.0
6,9,8,11,-336.821,567.587,0.0
6,9,11,14,-1521.564,567.587,0.0
6,9,14,17,3.215,567.587,0.0
6,9,17,20,-77.202,567.587,0.0
6,9,20,23,300.258,567.587,0.0
6,9,23,26,-234.944,567.587,0.0
6,9,26,29,-0.076,909.699,0.0
6,9,29,32,-1.184,909.699,0.0
6,9,12,15,268.928,910.824,0.0
6,9,15,18,-3314.767,910.824,0.0
6,9,18,21,2336.597,910.824,0.0
6,9,21,24,766.842,910.824,0.0
6,9,24,27,-1.8,910.824,0.0
6,9,27,30,-0.081,910.824,0.0
6,9,30,33,-1.766,910.824,0.0
6,9,33,36,-3.434,910.824,0.0
6,9,36,39,-5.852,910.824,0.0
6,9,39,42,-6.742,910.824,0.0
6,9,31,34,-2.489,910.845,0.0
6,9,34,37,-4.012,910.845,0.0
6,9,37,40,-5.509,910.845,0.0
6,9,40,43,-8.604,910.845,0.0
6,9,43,46,-8.137,910.845,0.0
6,9,46,49,46.013,910.845,0.0
6,9,49,52,8.899,910.845,0.0
6,9,52,55,18.829,910.845,0.0
6,9,55,58,-0.21,910.845,0.0
6,9,58,61,-14.965,910.845,0.0
6,9,32,35,-2.887,910.598,0.0
6,9,35,38,-5.367,910.598,0.0
6,9,38,41,-5.217,910.598,0.0
6,9,41,44,-9.458,910.598,0.0
6,9,44,47,-7.224,910.598,0.0
6,9,47,50,49.94,910.598,0.0
6,9,50,53,13.787,910.598,0.0
6,9,53,56,12.565,910.598,0.0
6,9,56,59,-1.72,910.598,0.0
6,9,59,62,-21.08,910.598,0.0
6,9,42,45,-9.322,908.217,0.0
6,9,45,48,-6.422,908.217,0.0
6,9,48,51,56.4,908.217,0.0
6,9,51,54,15.946,908.217,0.0
6,9,54,57,7.014,908.217,0.0
6,9,57,60,-8.491,908.217,0.0
6,9,60,63,-28.226,908.217,0.0
6,9,63,66,-59.377,908.217,0.0
6,9,66,69,-35.239,908.217,0.0
6,9,69,72,-15.212,908.217,0.0
6,9,61,64,-37.892,908.084,0.0
6,9,64,67,-56.746,908.084,0.0
6,9,67,70,-28.033,908.084,0.0
6,9,70,1,-586.147,908.084,0.0
6,9,1,62,701.202,908.084,0.0
6,9,62,65,-51.632,908.084,0.0
6,9,65,68,-47.621,908.084,0.0
6,9,68,71,-19.916,908.084,0.0
6,9,71,2,-852.596,908.084,0.0
6,9,72,3,-108.453,254.354,0.0
7,10,4,1,719.624,775.721,0.0
7,10,1,70,353.095,775.721,0.0
7,10,70,67,18.53,775.721,0.0
7,10,67,64,42.492,775.721,0.0
7,10,64,61,32.299,775.721,0.0
7,10,61,58,22.329,775.721,0.0
7,10,58,55,7.266,775.721,0.0
7,10,55,52,-10.68,775.721,0.0
7,10,52,49,-5.914,775.721,0.0
7,10,49,46,-52.292,775.721,0.0
7,10,2,5,-685.793,372.996,0.0
7,10,5,8,-1205.844,372.996,0.0
7,10,8,11,3430.066,372.996,0.0
7,10,11,14,-1056.556,372.996,0.0
7,10,14,17,-133.35,372.996,0.0
7,10,17,20,-51.632,372.996,0.0
7,10,20,23,-23.998,766.689,0.0
7,10,23,26,-27.463,766.689,0.0
7,10,26,29,-0.477,766.689,0.0
7,10,29,32,-3.507,766.689,0.0
7,10,3,6,-3321.116,572.929,0.0
7,10,6,9,4923.133,572.929,0.0
7,10,9,12,306.973,572.929,0.0
7,10,12,15,-1066.131,572.929,0.0
7,10,15,18,-183.666,572.929,0.0
7,10,18,21,-50.443,572.929,0.0
7,10,21,24,7.178,768.58,0.0
7,10,24,27,-41.868,768.58,0.0
7,10,27,30,-0.703,768.58,0.0
7,10,30,33,-5.255,768.58,0.0
7,10,13,16,-741.732,762.926,0.0
7,10,16,19,83.887,762.926,0.0
7,10,19,22,1.85,762.926,0.0
7,10,22,25,-40.056,762.926,0.0
7,10,25,28,-0.482,762.926,0.0
7,10,28,31,-2.054,762.926,0.0
7,10,31,34,-5.905,762.926,0.0
7,10,34,37,-5.116,762.926,0.0
7,10,37,40,-5.484,762.926,0.0
7,10,40,43,-7.058,762.926,0.0
7,10,32,35,-5.891,754.386,0.0
7,10,35,38,-6.006,754.386,0.0
7,10,38,41,-4.677,754.386,0.0
7,10,41,44,-7.547,754.386,0.0
7,10,44,47,-5.44,754.386,0.0
7,10,47,50,53.798,754.386,0.0
7,10,50,53,10.025,754.386,0.0
7,10,53,56,4.149,754.386,0.0
7,10,56,59,-10.162,754.386,0.0
7,10,59,62,-25.022,754.386,0.0
7,10,33,36,-5.303,747.884,0.0
7,10,36,39,-6.056,747.884,0.0
7,10,39,42,-5.518,747.884,0.0
7,10,42,45,-7.191,747.884,0.0
7,10,45,48,-4.611,747.884,0.0
7,10,48,51,58.495,747.884,0.0
7,10,51,54,9.941,747.884,0.0
7,10,54,57,-0.712,747.884,0.0
7,10,57,60,-17.103,747.884,0.0
7,10,60,63,-26.812,747.884,0.0
7,10,43,46,-6.07,745.18,0.0
7,10,46,62,30.78,745.18,0.0
7,10,62,65,-39.87,745.18,0.0
7,10,65,68,-33.079,745.18,0.0
7,10,68,71,-11.822,745.18,0.0
7,10,71,2,-466.213,745.18,0.0
7,10,2,63,540.854,745.18,0.0
7,10,63,66,-44.237,745.18,0.0
7,10,66,69,-23.376,745.18,0.0
7,10,69,72,-8.396,745.18,0.0
7,10,72,3,-47.446,52.792,0.0
8,11,1,4,-130.83,268.434,0.0
8,11,4,7,-1674.659,268.434,0.0
8,11,7,10,2466.866,268.434,0.0
8,11,10,13,-114.864,268.434,0.0
8,11,13,16,-472.132,268.434,0.0
8,11,16,19,58.861,268.434,0.0
8,11,19,22,-22.577,827.048,0.0
8,11,22,25,-22.41,827.048,0.0
8,11,25,28,-0.506,827.048,0.0
8,11,28,31,-2.503,827.048,0.0
8,11,5,2,760.689,828.436,0.0
8,11,2,71,310.111,828.436,0.0
8,11,71,68,7.421,828.436,0.0
8,11,68,65,24.47,828.436,0.0
8,11,65,62,33.015,828.436,0.0
8,11,62,59,28.079,828.436,0.0
8,11,59,56,14.466,828.436,0.0
8,11,56,53,-0.665,828.436,0.0
8,11,53,50,-10.883,828.436,0.0
8,11,50,47,-51.726,828.436,0.0
8,11,3,6,-227.462,120.023,0.0
8,11,6,9,-96.625,120.023,0.0
8,11,9,12,939.289,120.023,0.0
8,11,12,15,-480.212,120.023,0.0
8,11,15,18,-45.781,120.023,0.0
8,11,18,21,-45.323,829.585,0.0
8,11,21,24,-4.891,829.585,0.0
8,11,24,27,-33.08,829.585,0.0
8,11,27,30,-0.795,829.585,0.0
8,11,30,33,-5.843,829.585,0.0
8,11,14,17,-5878.355,829.597,0.0
8,11,17,20,5391.458,829.597,0.0
8,11,20,23,-22.793,829.597,0.0
8,11,23,26,-20.066,829.597,0.0
8,11,26,29,-0.525,829.749,0.0
8,11,29,32,-3.764,829.749,0.0
8,11,32,35,-6.203,829.749,0.0
8,11,35,38,-5.804,829.749,0.0
8,11,38,41,-4.146,829.749,0.0
8,11,41,44,-6.221,829.749,0.0
8,11,31,34,-6.273,829.887,0.0
8,11,34,37,-4.982,829.887,0.0
8,11,37,40,-5.041,829.887,0.0
8,11,40,43,-5.829,829.887,0.0
8,11,43,46,-4.884,829.887,0.0
8,11,46,49,48.945,829.887,0.0
8,11,49,52,5.959,829.887,0.0
8,11,52,55,8.636,829.887,0.0
8,11,55,58,-10.644,829.887,0.0
8,11,58,61,-25.801,829.887,0.0
8,11,33,36,-5.583,829.978,0.0
8,11,36,39,-5.779,829.978,0.0
8,11,39,42,-4.735,829.978,0.0
8,11,42,45,-5.89,829.978,0.0
8,11,45,48,-3.571,829.978,0.0
8,11,48,51,54.463,829.978,0.0
8,11,51,54,10.605,829.978,0.0
8,11,54,57,-3.38,829.978,0.0
8,11,57,60,-22.133,829.978,0.0
8,11,60,63,-26.504,829.978,0.0
8,11,44,47,-4.283,830.727,0.0
8,11,47,61,28.386,830.727,0.0
8,11,61,64,-27.343,830.727,0.0
8,11,64,67,-31.562,830.727,0.0
8,11,67,70,-12.223,830.727,0.0
8,11,70,1,-294.71,830.727,0.0
8,11,1,63,349.58,830.727,0.0
8,11,63,66,-34.975,830.727,0.0
8,11,66,69,-16.511,830.727,0.0
8,11,69,72,-4.823,830.727,0.0
8,11,72,3,-48.515,89.167,0.0
9,12,1,4,-376.017,587.972,0.0
9,12,4,7,-739.221,587.972,0.0
9,12,7,10,284.484,587.972,0.0
9,12,10,13,4569.433,587.972,0.0
9,12,13,16,-3117.384,587.972,0.0
9,12,16,19,-309.149,587.972,0.0
9,12,19,22,-266.462,587.972,0.0
9,12,22,25,-48.926,587.972,0.0
9,12,25,28,-0.935,856.363,0.0
9,12,28,31,-4.795,856.363,0.0
9,12,2,5,-2026.723,240.892,0.0
9,12,5,8,-1154.683,240.892,0.0
9,12,8,11,1855.188,240.892,0.0
9,12,11,14,-1.215,240.892,0.0
9,12,14,17,-452.133,240.892,0.0
9,12,17,20,-75.771,240.892,0.0
9,12,20,23,-174.433,240.892,0.0
9,12,23,26,141.102,240.892,0.0
9,12,26,29,-1.136,858.202,0.0
9,12,29,32,-7.661,858.202,0.0
9,12,6,3,-1384.161,858.443,0.0
9,12,3,72,858.359,858.443,0.0
9,12,72,69,-0.986,858.443,0.0
9,12,69,66,5.941,858.443,0.0
9,12,66,63,21.151,858.443,0.0
9,12,63,60,30.757,858.443,0.0
9,12,60,57,42.069,858.443,0.0
9,12,57,54,14.076,858.443,0.0
9,12,54,51,-7.698,858.443,0.0
9,12,51,48,-72.314,858.443,0.0
9,12,15,18,-779.217,856.423,0.0
9,12,18,21,-107.827,856.423,0.0
9,12,21,24,-219.973,856.423,0.0
9,12,24,27,-60.618,856.423,0.0
9,12,27,30,-1.622,856.423,0.0
9,12,30,33,-10.958,856.423,0.0
9,12,33,36,-9.181,856.423,0.0
9,12,36,39,-7.308,856.423,0.0
9,12,39,42,-4.172,856.423,0.0
9,12,42,45,-4.444,856.423,0.0
