Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
176,1,23,1,67.0,-0.004556193,0.0
177,1,23,1,70.0,-0.00348245,0.0
178,1,23,1,1.0,-0.040121056,0.0
179,1,23,1,3.0,-0.044704195,0.0
180,1,24,1,4.0,-0.00910625,0.0
181,1,24,1,7.0,-0.013276582,0.0
182,1,24,1,10.0,-0.023761236,0.0
183,1,24,1,13.0,-0.058072095,0.0
184,1,24,1,16.0,-0.435654848,0.0
185,1,24,1,19.0,-0.339445723,0.0
186,1,24,1,22.0,-1.841263988,0.0
187,1,24,1,25.0,6.841769696,0.0
188,1,24,1,28.0,-0.275585085,0.0
189,1,24,1,31.0,-2.818695183,0.0
190,1,24,1,5.0,-0.011462691,0.0
191,1,24,1,8.0,-0.017269773,0.0
192,1,24,1,11.0,-0.027295224,0.0
193,1,24,1,14.0,-0.146302542,0.0
194,1,24,1,17.0,-0.450329808,0.0
195,1,24,1,20.0,-0.473931537,0.0
196,1,24,1,23.0,-13.83421162,0.0
197,1,24,1,26.0,20.7604353,0.0
198,1,24,1,29.0,-3.710630163,0.0
199,1,24,1,32.0,-1.210421824,0.0
200,1,24,1,6.0,-0.011570046,0.0
201,1,24,1,9.0,-0.021212636,0.0
202,1,24,1,12.0,-0.035486426,0.0
203,1,24,1,15.0,-0.331911613,0.0
204,1,24,1,18.0,-0.357362885,0.0
205,1,24,1,21.0,-0.899416812,0.0
206,1,24,1,30.0,2.988065682,0.0
207,1,24,1,33.0,-0.590319922,0.0
208,1,24,1,36.0,-0.475280807,0.0
209,1,24,1,39.0,-0.137952864,0.0
210,1,24,1,34.0,-0.395355014,0.0
211,1,24,1,37.0,-0.470825333,0.0
212,1,24,1,40.0,-0.052382659,0.0
213,1,24,1,43.0,-0.026715441,0.0
214,1,24,1,46.0,-0.01464126,0.0
215,1,24,1,49.0,0.103501388,0.0
216,1,24,1,52.0,-0.009631892,0.0
217,1,24,1,55.0,-0.017030069,0.0
218,1,24,1,58.0,-0.063840028,0.0
219,1,24,1,61.0,-0.022609899,0.0
220,1,24,1,35.0,-0.408123871,0.0
221,1,24,1,38.0,-0.327535789,0.0
222,1,24,1,41.0,-0.034743927,0.0
223,1,24,1,44.0,-0.023366913,0.0
224,1,24,1,47.0,-0.013657809,0.0
225,1,24,1,50.0,0.108033107,0.0
226,1,24,1,53.0,-0.016456231,0.0
227,1,24,1,56.0,-0.025701627,0.0
228,1,24,1,59.0,-0.053944661,0.0
229,1,24,1,62.0,-0.022031507,0.0
230,1,24,1,42.0,-0.030474909,0.0
231,1,24,1,45.0,-0.017902616,0.0
232,1,24,1,48.0,-0.011207343,0.0
233,1,24,1,51.0,0.107502014,0.0
234,1,24,1,54.0,-0.017720982,0.0
235,1,24,1,57.0,-0.050925793,0.0
236,1,24,1,60.0,-0.036812309,0.0
237,1,24,1,63.0,-0.012712565,0.0
238,1,24,1,66.0,-0.006616145,0.0
239,1,24,1,69.0,-0.003841284,0.0
240,1,24,1,64.0,-0.009968832,0.0
241,1,24,1,67.0,-0.005349305,0.0
242,1,24,1,70.0,-0.004446969,0.0
243,1,24,1,1.0,-0.039726136,0.0
244,1,24,1,62.0,0.054535585,0.0
245,1,24,1,65.0,-0.00767165,0.0
246,1,24,1,68.0,-0.004590767,0.0
247,1,24,1,71.0,-0.003445772,0.0
248,1,24,1,2.0,-0.040770472,0.0
249,1,24,1,72.0,-0.003510725,0.0
250,1,24,1,3.0,-0.042907451,0.0
251,1,25,1,24.0,-0.013815955,0.0
252,1,27,1,47.0,-0.002680248,0.0
253,1,28,1,33.0,-0.501609966,0.0
254,1,28,1,37.0,-0.501810583,0.0
255,1,30,1,1.0,-0.003571111,0.0
256,1,31,1,3.0,-0.004538718,0.0
257,1,32,1,20.0,-0.004532163,0.0
258,1,32,1,72.0,-0.004534638,0.0
259,1,32,1,71.0,-0.004423749,0.0
260,1,33,1,32.0,-1.972050027,0.0
261,1,35,1,63.0,0.018872119,0.0
262,1,35,1,1.0,-0.019383337,0.0
263,1,36,1,55.0,0.006543322,0.0
264,1,37,1,58.0,0.017090687,0.0
265,1,39,1,30.0,-0.009354497,0.0
266,1,39,1,63.0,0.009092654,0.0
267,1,39,1,68.0,0.008946649,0.0
268,1,40,1,47.0,-0.940364921,0.0
269,1,41,1,39.0,-0.356288968,0.0
270,1,41,1,50.0,-0.347403728,0.0
271,1,44,1,38.0,-0.056127549,0.0
272,1,45,1,31.0,-0.002891997,0.0
273,1,45,1,8.0,-0.003042408,0.0
274,1,46,1,4.0,0.010256998,0.0
275,1,46,1,7.0,0.013758625,0.0
276,1,46,1,10.0,0.017979574,0.0
277,1,46,1,13.0,0.028645462,0.0
278,1,46,1,16.0,0.163831658,0.0
279,1,46,1,19.0,0.048939377,0.0
280,1,46,1,22.0,0.008074708,0.0
281,1,46,1,25.0,0.148713155,0.0
282,1,46,1,28.0,-0.050069905,0.0
283,1,46,1,31.0,-0.055523315,0.0
284,1,46,1,5.0,0.013041459,0.0
285,1,46,1,8.0,0.016047551,0.0
286,1,46,1,11.0,0.017844255,0.0
287,1,46,1,14.0,0.063521796,0.0
288,1,46,1,17.0,0.151202379,0.0
289,1,46,1,20.0,0.024127509,0.0
290,1,46,1,23.0,0.004966134,0.0
291,1,46,1,26.0,0.121973201,0.0
292,1,46,1,29.0,-0.041499131,0.0
293,1,46,1,32.0,-0.056893334,0.0
294,1,46,1,6.0,0.012937595,0.0
295,1,46,1,9.0,0.017917336,0.0
296,1,46,1,12.0,0.020315117,0.0
297,1,46,1,15.0,0.131008064,0.0
298,1,46,1,18.0,0.089502119,0.0
299,1,46,1,21.0,0.013645346,0.0
300,1,46,1,24.0,0.010075316,0.0
301,1,46,1,27.0,0.10345906,0.0
302,1,46,1,30.0,-0.05257165,0.0
303,1,46,1,33.0,-0.068754937,0.0
304,1,46,1,34.0,-0.094371345,0.0
305,1,46,1,37.0,-0.30828305,0.0
306,1,46,1,40.0,-0.087804817,0.0
307,1,46,1,43.0,-0.32047752,0.0
308,1,46,1,32.0,0.792763463,0.0
309,1,46,1,35.0,-0.178028225,0.0
310,1,46,1,38.0,-0.234955938,0.0
311,1,46,1,41.0,-0.099849684,0.0
312,1,46,1,44.0,-0.65295004,0.0
313,1,46,1,47.0,-1.285386583,0.0
314,1,46,1,36.0,-0.28218445,0.0
315,1,46,1,39.0,-0.123878274,0.0
316,1,46,1,42.0,-0.171141341,0.0
317,1,46,1,45.0,-2.14210004,0.0
318,1,46,1,48.0,1.426456506,0.0
319,1,46,1,51.0,3.550886955,0.0
320,1,46,1,54.0,-1.484052576,0.0
321,1,46,1,57.0,-0.610602913,0.0
322,1,46,1,60.0,-0.317228237,0.0
323,1,46,1,63.0,-0.096142114,0.0
324,1,46,1,50.0,6.574138312,0.0
325,1,46,1,53.0,-3.18248274,0.0
326,1,46,1,56.0,-0.510935709,0.0
327,1,46,1,59.0,-0.52208598,0.0
328,1,46,1,62.0,-0.17421604,0.0
329,1,46,1,65.0,-0.057580044,0.0
330,1,46,1,68.0,-0.039397238,0.0
331,1,46,1,71.0,-0.020965892,0.0
332,1,46,1,2.0,0.066928109,0.0
333,1,46,1,55.0,-0.847712592,0.0
334,1,46,1,58.0,-0.64633775,0.0
335,1,46,1,61.0,-0.181962177,0.0
336,1,46,1,64.0,-0.075510934,0.0
337,1,46,1,67.0,-0.042758576,0.0
338,1,46,1,70.0,-0.03574774,0.0
339,1,46,1,1.0,0.064106023,0.0
340,1,46,1,63.0,0.032716465,0.0
341,1,46,1,66.0,-0.051208631,0.0
342,1,46,1,69.0,-0.032733833,0.0
343,1,46,1,72.0,-0.014461841,0.0
344,1,46,1,3.0,0.07138978,0.0
345,1,47,1,4.0,0.011998758,0.0
346,1,47,1,7.0,0.015313154,0.0
347,1,47,1,10.0,0.01894248,0.0
348,1,47,1,13.0,0.029143174,0.0
349,1,47,1,16.0,0.165595066,0.0
350,1,47,1,19.0,0.048997247,0.0
351,1,47,1,22.0,0.007193154,0.0
352,1,47,1,25.0,0.135282791,0.0
353,1,47,1,28.0,-0.038030312,0.0
354,1,47,1,31.0,-0.051313915,0.0
355,1,47,1,5.0,0.0150288,0.0
356,1,47,1,8.0,0.017408382,0.0
357,1,47,1,11.0,0.018525018,0.0
358,1,47,1,14.0,0.064362723,0.0
359,1,47,1,17.0,0.152742085,0.0
360,1,47,1,20.0,0.023791336,0.0
361,1,47,1,23.0,0.003059078,0.0
362,1,47,1,26.0,0.118913596,0.0
363,1,47,1,29.0,-0.037242126,0.0
364,1,47,1,32.0,-0.052882203,0.0
365,1,47,1,6.0,0.014659119,0.0
366,1,47,1,9.0,0.019181699,0.0
367,1,47,1,12.0,0.020864541,0.0
368,1,47,1,15.0,0.132555846,0.0
369,1,47,1,18.0,0.090164398,0.0
370,1,47,1,21.0,0.012959225,0.0
371,1,47,1,24.0,0.003033602,0.0
372,1,47,1,27.0,0.10775211,0.0
373,1,47,1,30.0,-0.048526863,0.0
374,1,47,1,33.0,-0.064714451,0.0
375,1,47,1,34.0,-0.089352295,0.0
376,1,47,1,37.0,-0.291964751,0.0
377,1,47,1,40.0,-0.073721591,0.0
378,1,47,1,43.0,-0.2060114,0.0
379,1,47,1,46.0,-1.811722215,0.0
380,1,47,1,49.0,6.581369951,0.0
381,1,47,1,52.0,-2.226174519,0.0
382,1,47,1,55.0,-1.227075978,0.0
383,1,47,1,58.0,-0.701169384,0.0
384,1,47,1,61.0,-0.191434369,0.0
385,1,47,1,35.0,-0.169171269,0.0
386,1,47,1,38.0,-0.220400757,0.0
387,1,47,1,41.0,-0.078790647,0.0
388,1,47,1,44.0,-0.347809869,0.0
389,1,47,1,33.0,0.784822871,0.0
390,1,47,1,36.0,-0.268020332,0.0
391,1,47,1,39.0,-0.112313538,0.0
392,1,47,1,42.0,-0.123954089,0.0
393,1,47,1,45.0,-0.737212779,0.0
394,1,47,1,48.0,-1.132345085,0.0
395,1,47,1,51.0,5.984512521,0.0
396,1,47,1,54.0,-2.74165397,0.0
397,1,47,1,57.0,-0.684980372,0.0
398,1,47,1,60.0,-0.335327227,0.0
399,1,47,1,63.0,-0.100594224,0.0
400,1,47,1,66.0,-0.055109613,0.0
401,1,47,1,69.0,-0.040654633,0.0
402,1,47,1,72.0,-0.021738214,0.0
403,1,47,1,3.0,0.079041688,0.0
404,1,47,1,56.0,-0.633429632,0.0
405,1,47,1,59.0,-0.557666712,0.0
406,1,47,1,62.0,-0.183072931,0.0
407,1,47,1,65.0,-0.060863962,0.0
408,1,47,1,68.0,-0.046500796,0.0
409,1,47,1,71.0,-0.028784668,0.0
410,1,47,1,2.0,0.072360598,0.0
411,1,47,1,61.0,0.102390062,0.0
412,1,47,1,64.0,-0.079183191,0.0
413,1,47,1,67.0,-0.047544557,0.0
414,1,47,1,70.0,-0.046138061,0.0
415,1,47,1,1.0,0.068048676,0.0
416,1,48,1,4.0,0.013207721,0.0
417,1,48,1,7.0,0.016415361,0.0
418,1,48,1,10.0,0.019598871,0.0
419,1,48,1,13.0,0.029492596,0.0
420,1,48,1,16.0,0.166631066,0.0
421,1,48,1,19.0,0.0488296,0.0
422,1,48,1,22.0,0.006445668,0.0
423,1,48,1,25.0,0.124758354,0.0
