Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
7,10,13,16,-717.529,861.274,0.0
7,10,16,19,1.458,861.274,0.0
7,10,19,22,-11.952,861.274,0.0
7,10,22,25,-45.45,861.274,0.0
7,10,25,28,-0.258,861.274,0.0
7,10,28,31,-2.131,861.274,0.0
7,10,31,34,-6.262,861.274,0.0
7,10,34,37,-5.462,861.274,0.0
7,10,37,40,-5.965,861.274,0.0
7,10,40,43,-7.909,861.274,0.0
7,10,32,35,-6.34,864.488,0.0
7,10,35,38,-6.572,864.488,0.0
7,10,38,41,-5.297,864.488,0.0
7,10,41,44,-8.682,864.488,0.0
7,10,44,47,-6.124,864.488,0.0
7,10,47,50,55.945,864.488,0.0
7,10,50,53,5.753,864.488,0.0
7,10,53,56,7.485,864.488,0.0
7,10,56,59,-6.925,864.488,0.0
7,10,59,62,-25.134,864.488,0.0
7,10,33,36,-5.809,856.572,0.0
7,10,36,39,-6.616,856.572,0.0
7,10,39,42,-6.244,856.572,0.0
7,10,42,45,-8.193,856.572,0.0
7,10,45,48,-5.336,856.572,0.0
7,10,48,51,57.996,856.572,0.0
7,10,51,54,8.357,856.572,0.0
7,10,54,57,4.677,856.572,0.0
7,10,57,60,-16.416,856.572,0.0
7,10,60,63,-27.448,856.572,0.0
7,10,43,46,-6.909,854.105,0.0
7,10,46,62,34.837,854.105,0.0
7,10,62,65,-44.687,854.105,0.0
7,10,65,68,-38.711,854.105,0.0
7,10,68,71,-13.889,854.105,0.0
7,10,71,2,-556.182,854.105,0.0
7,10,2,63,642.029,854.105,0.0
7,10,63,66,-50.417,854.105,0.0
7,10,66,69,-26.95,854.105,0.0
7,10,69,72,-10.173,854.105,0.0
7,10,72,3,-47.065,50.939,0.0
8,11,1,4,-48.003,82.21,0.0
8,11,4,7,-536.446,82.21,0.0
8,11,7,10,792.182,82.21,0.0
8,11,10,13,-45.495,82.21,0.0
8,11,13,16,-123.338,82.21,0.0
8,11,16,19,59.366,876.096,0.0
8,11,19,22,-25.031,876.096,0.0
8,11,22,25,-28.145,876.096,0.0
8,11,25,28,-0.334,876.096,0.0
8,11,28,31,-2.547,876.096,0.0
8,11,5,2,912.875,874.357,0.0
8,11,2,71,331.774,874.357,0.0
8,11,71,68,7.942,874.357,0.0
8,11,68,65,26.276,874.357,0.0
8,11,65,62,33.714,874.357,0.0
8,11,62,59,25.958,874.357,0.0
8,11,59,56,10.539,874.357,0.0
8,11,56,53,-2.563,874.357,0.0
8,11,53,50,-4.321,874.357,0.0
8,11,50,47,-50.76,874.357,0.0
8,11,3,6,-170.213,94.505,0.0
8,11,6,9,-160.982,94.505,0.0
8,11,9,12,821.16,94.505,0.0
8,11,12,15,-369.908,94.505,0.0
8,11,15,18,-47.613,94.505,0.0
8,11,18,21,9.934,874.569,0.0
8,11,21,24,-5.421,874.569,0.0
8,11,24,27,-39.358,874.569,0.0
8,11,27,30,-0.709,874.569,0.0
8,11,30,33,-6.235,874.569,0.0
8,11,14,17,-3551.566,874.532,0.0
8,11,17,20,3000.025,874.532,0.0
8,11,20,23,-37.425,874.532,0.0
8,11,23,26,-11.627,874.69,0.0
8,11,26,29,-0.325,874.69,0.0
8,11,29,32,-4.098,874.69,0.0
8,11,32,35,-6.666,874.69,0.0
8,11,35,38,-6.022,874.69,0.0
8,11,38,41,-4.379,874.69,0.0
8,11,41,44,-6.589,874.69,0.0
8,11,31,34,-6.791,874.836,0.0
8,11,34,37,-5.211,874.836,0.0
8,11,37,40,-5.233,874.836,0.0
8,11,40,43,-6.135,874.836,0.0
8,11,43,46,-5.097,874.836,0.0
