a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
92,89,66,69,-19.551,903.862,0.0,-0.021630514392683837,,,,4174.827570770416,-90.30366785652278,-14113,0.0018224089665898867,3.938375672548136e-05,-0.021610822514321094,,-0.02162002575845482,-0.0215757693628622,0.36544
92,89,72,94,-56.136,20.96,0.0,-2.67824427480916,,,,-20.345552423248186,54.49035929539409,10154,0.0022794145837511004,0.0061117947158519925,-2.681300172167086,,-2.7606395944035484,-2.76560944900898,-0.65016
92,89,71,95,-51.751,35.812,0.0,-1.4450742767787335,,,,-35.985515850210355,52.001743291752376,10155,-0.040038960819762506,-0.05672369347920725,-1.4167124300391298,,-1.4498693210254128,-1.4274137020660926,-1.40041
91,88,96,93,-1056.279,588.382,0.0,-1.795226570493319,,,,-27.925268031909276,50.13218315903121,10156,0.044847968000839185,0.08235908253683588,-1.836406111761737,,-1.8922311226198467,-1.9350092782045092,-1.13918
91,88,93,90,-999.177,588.382,0.0,-1.6981773745627842,,,,-31.41592653589794,53.34981564418846,10157,-0.02136604262282787,-0.03589981171243073,-1.6802274687065688,,-1.5554403613714551,-1.5496315414541542,0.76268
91,88,90,87,4256.575,588.382,0.0,7.234373247312121,,,,5.026548245743669,36.36392615533167,10158,0.016015839598709256,0.11679988564294685,7.292773190133595,,7.35956235468307,7.36700257013463,-0.71486
91,88,95,92,-1473.943,274.227,0.0,-5.374901085596969,,,,-9.773843811168247,52.53344371110342,-9887,-0.001650666100247168,-0.008879495555326855,-5.379340833374632,,-5.930094797561042,-5.923303703323235,1.28762
91,88,92,89,2288.3,274.227,0.0,8.34454667118847,,,,5.026548245743669,41.944266431588574,10167,0.003672417023715742,0.03070102874075964,8.35989718555885,,9.00230366300701,8.97067936357698,0.38911
91,88,85,82,-516.131,805.663,0.0,-0.640628898186959,,,,-56.54866776461626,36.22671072398652,-7487,0.07413958322990166,0.0457982287215698,-0.6177297838261742,,-0.6311563714452456,-0.6163638790676829,-1.13237
91,88,108,111,-5.27,805.663,0.0,-0.006541196505238542,,,,2729.6949501191402,-17.855471068086615,10184,-6.329200262042223e-05,-4.139923251485905e-07,-0.006540989509075968,,-0.006563360939314377,-0.006725465772117743,0.02168
